gene_id,gene_length,GC_length,GC_prop
ENSAMXG00000020284,855,440,0.514619883
ENSAMXG00000020285,999,485,0.485485485
ENSAMXG00000020286,1263,640,0.506730008
ENSAMXG00000020287,360,181,0.502777778
ENSAMXG00000020288,2232,1125,0.504032258
ENSAMXG00000020289,2100,1002,0.477142857
ENSAMXG00000020290,1434,810,0.564853556
ENSAMXG00000020291,7002,3462,0.494430163
ENSAMXG00000020292,1101,598,0.543142598
ENSAMXG00000020293,2103,1139,0.541607228
ENSAMXG00000020294,3132,1543,0.49265645
ENSAMXG00000020295,4200,2011,0.478809524
ENSAMXG00000020296,465,230,0.494623656
ENSAMXG00000020297,2688,1357,0.50483631
ENSAMXG00000020298,822,446,0.542579075
ENSAMXG00000020299,1149,535,0.46562228
ENSAMXG00000020300,3735,1850,0.495314592
ENSAMXG00000020301,525,289,0.55047619
ENSAMXG00000020302,801,417,0.520599251
ENSAMXG00000020303,297,128,0.430976431
ENSAMXG00000020304,1737,924,0.531951641
ENSAMXG00000020305,879,469,0.533560865
ENSAMXG00000020306,1716,884,0.515151515
ENSAMXG00000020307,999,507,0.507507508
ENSAMXG00000020308,543,283,0.521178637
ENSAMXG00000020309,618,272,0.44012945
ENSAMXG00000020310,714,355,0.49719888
ENSAMXG00000020311,2262,1113,0.49204244
ENSAMXG00000020312,819,378,0.461538462
ENSAMXG00000020313,2625,1370,0.521904762
ENSAMXG00000020314,984,398,0.404471545
ENSAMXG00000020315,1149,550,0.478677111
ENSAMXG00000020316,4200,2227,0.530238095
ENSAMXG00000020317,3141,1533,0.488061127
ENSAMXG00000020318,402,217,0.539800995
ENSAMXG00000020319,1596,861,0.539473684
ENSAMXG00000020320,804,386,0.480099502
ENSAMXG00000020321,1206,681,0.564676617
ENSAMXG00000020322,1008,489,0.485119048
ENSAMXG00000020323,633,373,0.589257504
ENSAMXG00000020324,1104,655,0.593297101
ENSAMXG00000020325,1713,888,0.518388792
ENSAMXG00000020326,741,385,0.519568151
ENSAMXG00000020327,2301,1321,0.574098218
ENSAMXG00000020328,942,518,0.549893843
ENSAMXG00000020329,408,201,0.492647059
ENSAMXG00000020330,771,403,0.522697795
ENSAMXG00000020331,4626,2327,0.503026373
ENSAMXG00000020332,195,93,0.476923077
ENSAMXG00000020333,522,236,0.45210728
ENSAMXG00000020334,429,201,0.468531469
ENSAMXG00000020335,783,379,0.48403576
ENSAMXG00000020336,2001,1112,0.555722139
ENSAMXG00000020337,3363,1746,0.519179304
ENSAMXG00000020338,459,200,0.435729847
ENSAMXG00000020339,642,324,0.504672897
ENSAMXG00000020340,1428,804,0.56302521
ENSAMXG00000020341,2892,1560,0.539419087
ENSAMXG00000020342,711,414,0.582278481
ENSAMXG00000020343,597,314,0.525963149
ENSAMXG00000020344,3645,2019,0.553909465
ENSAMXG00000020345,2220,1049,0.472522523
ENSAMXG00000020346,918,412,0.448801743
ENSAMXG00000020347,2145,1184,0.551981352
ENSAMXG00000020348,1596,876,0.54887218
ENSAMXG00000020349,1317,742,0.56340167
ENSAMXG00000020350,1455,769,0.528522337
ENSAMXG00000020351,912,426,0.467105263
ENSAMXG00000020352,2214,1119,0.505420054
ENSAMXG00000020353,1116,626,0.5609319
ENSAMXG00000020354,909,466,0.512651265
ENSAMXG00000020355,288,116,0.402777778
ENSAMXG00000020356,450,218,0.484444444
ENSAMXG00000020357,1290,652,0.505426357
ENSAMXG00000020358,387,138,0.356589147
ENSAMXG00000020359,420,194,0.461904762
ENSAMXG00000020360,8022,4092,0.510097233
ENSAMXG00000020361,1158,569,0.491364421
ENSAMXG00000020362,2991,1675,0.560013373
ENSAMXG00000020363,660,386,0.584848485
ENSAMXG00000020364,783,447,0.570881226
ENSAMXG00000020365,564,267,0.473404255
ENSAMXG00000020366,1218,651,0.534482759
ENSAMXG00000020367,1194,611,0.511725293
ENSAMXG00000020368,12165,6163,0.506617345
ENSAMXG00000020369,2094,1176,0.561604585
ENSAMXG00000020370,3174,1580,0.497794581
ENSAMXG00000020371,2211,1154,0.521935776
ENSAMXG00000020372,957,507,0.529780564
ENSAMXG00000020373,7371,3815,0.517568851
ENSAMXG00000020374,1083,607,0.560480148
ENSAMXG00000020375,447,289,0.646532438
ENSAMXG00000020376,903,492,0.544850498
ENSAMXG00000020377,642,353,0.549844237
ENSAMXG00000020378,831,464,0.558363418
ENSAMXG00000020379,1410,661,0.468794326
ENSAMXG00000020380,528,276,0.522727273
ENSAMXG00000020381,516,331,0.641472868
ENSAMXG00000020382,1980,795,0.401515152
ENSAMXG00000020383,579,346,0.597582038
ENSAMXG00000020384,327,137,0.418960245
ENSAMXG00000020385,1287,553,0.42968143
ENSAMXG00000020386,423,184,0.43498818
ENSAMXG00000020387,990,416,0.42020202
ENSAMXG00000020388,1251,709,0.566746603
ENSAMXG00000020389,1029,541,0.525753158
ENSAMXG00000020390,2565,1422,0.554385965
ENSAMXG00000020391,1059,448,0.423040604
ENSAMXG00000020392,2703,1352,0.50018498
ENSAMXG00000020393,1695,911,0.537463127
ENSAMXG00000020394,549,293,0.533697632
ENSAMXG00000020395,441,227,0.514739229
ENSAMXG00000020396,1173,696,0.593350384
ENSAMXG00000020397,2082,1124,0.539865514
ENSAMXG00000020398,960,526,0.547916667
ENSAMXG00000020399,327,161,0.49235474
ENSAMXG00000020400,522,240,0.459770115
ENSAMXG00000020401,519,227,0.437379576
ENSAMXG00000020402,2283,1307,0.572492335
ENSAMXG00000020403,666,318,0.477477477
ENSAMXG00000020404,1056,524,0.496212121
ENSAMXG00000020405,453,200,0.441501104
ENSAMXG00000020406,525,272,0.518095238
ENSAMXG00000020407,471,241,0.511677282
ENSAMXG00000020408,945,473,0.500529101
ENSAMXG00000020409,1518,729,0.480237154
ENSAMXG00000020410,642,299,0.465732087
ENSAMXG00000020411,1953,994,0.508960573
ENSAMXG00000020412,1221,768,0.628992629
ENSAMXG00000020413,4791,1977,0.412648716
ENSAMXG00000020414,3552,1742,0.490427928
ENSAMXG00000020415,834,433,0.519184652
ENSAMXG00000020416,1968,875,0.444613821
ENSAMXG00000020417,291,131,0.450171821
ENSAMXG00000020418,624,339,0.543269231
ENSAMXG00000020419,411,173,0.420924574
ENSAMXG00000020420,1062,535,0.503766478
ENSAMXG00000020421,414,216,0.52173913
ENSAMXG00000020422,1035,535,0.516908213
ENSAMXG00000020423,858,450,0.524475524
ENSAMXG00000020424,1062,564,0.531073446
ENSAMXG00000020425,1671,887,0.530819868
ENSAMXG00000020426,351,170,0.484330484
ENSAMXG00000020427,693,366,0.528138528
ENSAMXG00000020428,483,274,0.567287785
ENSAMXG00000020429,1440,724,0.502777778
ENSAMXG00000020430,834,415,0.497601918
ENSAMXG00000020431,1338,754,0.563527653
ENSAMXG00000020432,2553,1253,0.490795143
ENSAMXG00000020433,801,473,0.59051186
ENSAMXG00000020434,2979,1621,0.54414233
ENSAMXG00000020435,663,415,0.625942685
ENSAMXG00000020436,786,497,0.632315522
ENSAMXG00000020437,597,395,0.661641541
ENSAMXG00000020438,2562,1217,0.475019516
ENSAMXG00000020439,564,316,0.560283688
ENSAMXG00000020440,756,391,0.517195767
ENSAMXG00000020441,1716,838,0.488344988
ENSAMXG00000020442,1854,1008,0.54368932
ENSAMXG00000020443,3240,1760,0.543209877
ENSAMXG00000020444,1518,910,0.599472991
ENSAMXG00000020445,666,366,0.54954955
ENSAMXG00000020446,549,286,0.520947177
ENSAMXG00000020447,1065,543,0.509859155
ENSAMXG00000020448,717,421,0.587168759
ENSAMXG00000020449,13386,6717,0.501792918
ENSAMXG00000020450,399,237,0.593984962
ENSAMXG00000020451,2466,1266,0.513381995
ENSAMXG00000020452,3891,1867,0.479825238
ENSAMXG00000020453,390,187,0.479487179
ENSAMXG00000020454,1677,811,0.48360167
ENSAMXG00000020455,1077,474,0.440111421
ENSAMXG00000020456,1329,691,0.519939804
ENSAMXG00000020457,714,345,0.483193277
ENSAMXG00000020458,297,154,0.518518519
ENSAMXG00000020459,3231,1831,0.566697617
ENSAMXG00000020460,591,271,0.458544839
ENSAMXG00000020461,747,406,0.543507363
ENSAMXG00000020462,3264,1724,0.528186275
ENSAMXG00000020463,6117,3315,0.54193232
ENSAMXG00000020464,687,356,0.518195051
ENSAMXG00000020465,549,305,0.555555556
ENSAMXG00000020466,477,217,0.454926625
ENSAMXG00000020467,2535,1160,0.457593688
ENSAMXG00000020468,3891,2079,0.534309946
ENSAMXG00000020469,372,185,0.497311828
ENSAMXG00000020470,1083,617,0.569713758
ENSAMXG00000020471,1296,568,0.438271605
ENSAMXG00000020472,1977,1129,0.571067274
ENSAMXG00000020473,1065,576,0.54084507
ENSAMXG00000020474,3612,1816,0.502768549
ENSAMXG00000020475,237,124,0.523206751
ENSAMXG00000020476,1293,684,0.52900232
ENSAMXG00000020477,1146,603,0.52617801
ENSAMXG00000020478,2028,1064,0.524654832
ENSAMXG00000020479,1071,595,0.555555556
ENSAMXG00000020480,966,447,0.462732919
ENSAMXG00000020481,5541,2739,0.494315106
ENSAMXG00000020482,2067,1127,0.54523464
ENSAMXG00000020483,1137,552,0.485488127
ENSAMXG00000020484,423,223,0.527186761
ENSAMXG00000020485,486,213,0.438271605
ENSAMXG00000020486,648,382,0.589506173
ENSAMXG00000020487,1536,825,0.537109375
ENSAMXG00000020488,588,286,0.486394558
ENSAMXG00000020489,2112,1046,0.495265152
ENSAMXG00000020490,1035,485,0.468599034
ENSAMXG00000020491,1413,774,0.547770701
ENSAMXG00000020492,894,514,0.574944072
ENSAMXG00000020493,474,251,0.529535865
ENSAMXG00000020494,4554,2201,0.483311375
ENSAMXG00000020495,1911,970,0.50758765
ENSAMXG00000020496,510,285,0.558823529
ENSAMXG00000020497,333,159,0.477477477
ENSAMXG00000020498,525,266,0.506666667
ENSAMXG00000020499,186,96,0.516129032
ENSAMXG00000020500,816,503,0.616421569
ENSAMXG00000020501,2337,1002,0.428754814
ENSAMXG00000020502,465,219,0.470967742
ENSAMXG00000020503,1245,682,0.547791165
ENSAMXG00000020504,753,372,0.494023904
ENSAMXG00000020505,1290,750,0.581395349
ENSAMXG00000020506,3405,1872,0.549779736
ENSAMXG00000020507,747,364,0.487282463
ENSAMXG00000020508,1449,766,0.528640442
ENSAMXG00000020509,2322,1301,0.560292851
ENSAMXG00000020510,1134,651,0.574074074
ENSAMXG00000020511,1515,844,0.55709571
ENSAMXG00000020512,3447,1792,0.519872353
ENSAMXG00000020513,1695,828,0.488495575
ENSAMXG00000020514,393,186,0.473282443
ENSAMXG00000020515,2292,1106,0.482547993
ENSAMXG00000020516,1851,1029,0.555915721
ENSAMXG00000020517,1014,509,0.501972387
ENSAMXG00000020518,19965,9576,0.479639369
ENSAMXG00000020519,2214,1313,0.593044264
ENSAMXG00000020520,2139,1160,0.54230949
ENSAMXG00000020521,525,293,0.558095238
ENSAMXG00000020522,4128,2031,0.492005814
ENSAMXG00000020523,408,185,0.453431373
ENSAMXG00000020524,402,217,0.539800995
ENSAMXG00000020525,777,387,0.498069498
ENSAMXG00000020526,957,453,0.473354232
ENSAMXG00000020527,777,367,0.472329472
ENSAMXG00000020528,1449,684,0.472049689
ENSAMXG00000020529,2469,1301,0.526933981
ENSAMXG00000020530,1515,834,0.55049505
ENSAMXG00000020531,3924,2112,0.5382263
ENSAMXG00000020532,1629,894,0.548802947
ENSAMXG00000020533,2052,1255,0.611598441
ENSAMXG00000020534,492,260,0.528455285
ENSAMXG00000020535,1281,709,0.553473849
ENSAMXG00000020536,711,381,0.535864979
ENSAMXG00000020537,288,129,0.447916667
ENSAMXG00000020538,2253,1172,0.520195295
ENSAMXG00000020539,1647,844,0.512446873
ENSAMXG00000020540,2100,1186,0.564761905
ENSAMXG00000020541,1611,831,0.515828678
ENSAMXG00000020542,1704,877,0.514671362
ENSAMXG00000020543,2877,1627,0.565519639
ENSAMXG00000020544,945,529,0.55978836
ENSAMXG00000020545,3771,2211,0.586316627
ENSAMXG00000020546,3792,2212,0.583333333
ENSAMXG00000020547,5466,3051,0.558177827
ENSAMXG00000020548,1191,636,0.534005038
ENSAMXG00000020549,879,518,0.58930603
ENSAMXG00000020550,4743,2765,0.582964369
ENSAMXG00000020551,1428,858,0.600840336
ENSAMXG00000020552,3651,1875,0.513557929
ENSAMXG00000020553,1905,1000,0.524934383
ENSAMXG00000020554,3606,1899,0.526622296
ENSAMXG00000020555,1299,678,0.521939954
ENSAMXG00000020556,1485,795,0.535353535
ENSAMXG00000020557,582,298,0.512027491
ENSAMXG00000020558,963,490,0.508826584
ENSAMXG00000020559,1842,1072,0.581976113
ENSAMXG00000020560,747,387,0.518072289
ENSAMXG00000020561,453,231,0.509933775
ENSAMXG00000020562,594,337,0.567340067
ENSAMXG00000020563,783,420,0.536398467
ENSAMXG00000020564,3786,2055,0.542789223
ENSAMXG00000020565,4575,2361,0.516065574
ENSAMXG00000020566,1155,660,0.571428571
ENSAMXG00000020567,1302,730,0.560675883
ENSAMXG00000020568,1149,670,0.583115753
ENSAMXG00000020569,162,84,0.518518519
ENSAMXG00000020570,1653,990,0.598911071
ENSAMXG00000020571,1176,644,0.547619048
ENSAMXG00000020572,2187,1019,0.465935071
ENSAMXG00000020573,366,160,0.43715847
ENSAMXG00000020574,2364,1182,0.5
ENSAMXG00000020575,1647,808,0.49058895
ENSAMXG00000020576,1479,769,0.519945909
ENSAMXG00000020577,975,438,0.449230769
ENSAMXG00000020578,1185,670,0.565400844
ENSAMXG00000020579,2190,1019,0.465296804
ENSAMXG00000020580,2610,1386,0.531034483
ENSAMXG00000020581,1290,710,0.550387597
ENSAMXG00000020582,2178,1036,0.475665748
ENSAMXG00000020583,1392,902,0.647988506
ENSAMXG00000020584,1578,733,0.464512041
ENSAMXG00000020585,747,422,0.564926372
ENSAMXG00000020586,1800,1033,0.573888889
ENSAMXG00000020587,1764,884,0.501133787
ENSAMXG00000020588,651,343,0.52688172
ENSAMXG00000020589,1158,692,0.597582038
ENSAMXG00000020590,1935,1044,0.539534884
ENSAMXG00000020591,2841,1578,0.555438226
ENSAMXG00000020592,1176,670,0.569727891
ENSAMXG00000020593,2163,945,0.436893204
ENSAMXG00000020594,402,198,0.492537313
ENSAMXG00000020595,699,319,0.456366237
ENSAMXG00000020596,14391,7366,0.511847683
ENSAMXG00000020597,966,483,0.5
ENSAMXG00000020598,666,303,0.454954955
ENSAMXG00000020599,1044,540,0.517241379
ENSAMXG00000020600,1437,719,0.500347947
ENSAMXG00000020601,1254,704,0.561403509
ENSAMXG00000020602,624,322,0.516025641
ENSAMXG00000020603,1101,645,0.585831063
ENSAMXG00000020604,1296,619,0.477623457
ENSAMXG00000020605,1365,799,0.585347985
ENSAMXG00000020606,1968,1061,0.539126016
ENSAMXG00000020607,3459,1943,0.561723041
ENSAMXG00000020608,2013,1002,0.497764531
ENSAMXG00000020609,1359,731,0.537895511
ENSAMXG00000020610,1275,695,0.545098039
ENSAMXG00000020611,663,359,0.54147813
ENSAMXG00000020612,1377,736,0.53449528
ENSAMXG00000020613,2112,1077,0.509943182
ENSAMXG00000020614,1668,958,0.574340528
ENSAMXG00000020615,879,474,0.539249147
ENSAMXG00000020616,1347,708,0.525612472
ENSAMXG00000020617,774,381,0.492248062
ENSAMXG00000020618,3912,1822,0.465746421
ENSAMXG00000020619,1614,813,0.503717472
ENSAMXG00000020620,966,556,0.575569358
ENSAMXG00000020621,816,399,0.488970588
ENSAMXG00000020622,1473,806,0.547182621
ENSAMXG00000020623,1941,1039,0.535291087
ENSAMXG00000020624,411,205,0.498783455
ENSAMXG00000020625,1626,798,0.490774908
ENSAMXG00000020626,3615,1644,0.454771784
ENSAMXG00000020627,2949,1588,0.538487623
ENSAMXG00000020628,1914,1019,0.532392894
ENSAMXG00000020629,1287,634,0.492618493
ENSAMXG00000020630,1071,663,0.619047619
ENSAMXG00000020631,1416,757,0.53460452
ENSAMXG00000020632,738,339,0.459349593
ENSAMXG00000020633,1386,764,0.551226551
ENSAMXG00000020634,1404,784,0.558404558
ENSAMXG00000020635,4149,2275,0.548324898
ENSAMXG00000020636,771,393,0.509727626
ENSAMXG00000020637,654,404,0.617737003
ENSAMXG00000020638,1200,617,0.514166667
ENSAMXG00000020639,726,383,0.527548209
ENSAMXG00000020640,1020,490,0.480392157
ENSAMXG00000020641,1002,489,0.488023952
ENSAMXG00000020642,624,305,0.488782051
ENSAMXG00000020643,1521,795,0.522682446
ENSAMXG00000020644,1254,624,0.497607656
ENSAMXG00000020645,384,210,0.546875
ENSAMXG00000020646,1998,1146,0.573573574
ENSAMXG00000020647,2103,969,0.460770328
ENSAMXG00000020648,5688,3357,0.590189873
ENSAMXG00000020649,1968,1108,0.56300813
ENSAMXG00000020650,735,389,0.529251701
ENSAMXG00000020651,1389,759,0.546436285
ENSAMXG00000020652,2490,1302,0.522891566
ENSAMXG00000020653,2847,1309,0.459782227
ENSAMXG00000020654,1044,632,0.605363985
ENSAMXG00000020655,681,318,0.466960352
ENSAMXG00000020656,756,400,0.529100529
ENSAMXG00000020657,1389,752,0.541396688
ENSAMXG00000020658,594,338,0.569023569
ENSAMXG00000020659,2745,1512,0.550819672
ENSAMXG00000020660,891,420,0.471380471
ENSAMXG00000020661,1635,942,0.576146789
ENSAMXG00000020662,1416,704,0.497175141
ENSAMXG00000020663,1353,642,0.474501109
ENSAMXG00000020664,4164,2279,0.547310279
ENSAMXG00000020665,537,284,0.52886406
ENSAMXG00000020666,1230,733,0.595934959
ENSAMXG00000020667,804,437,0.543532338
ENSAMXG00000020668,1110,631,0.568468468
ENSAMXG00000020669,789,428,0.542458809
ENSAMXG00000020670,1584,741,0.46780303
ENSAMXG00000020671,1464,740,0.505464481
ENSAMXG00000020672,1983,1160,0.584972264
ENSAMXG00000020673,1908,960,0.503144654
ENSAMXG00000020674,867,505,0.582468281
ENSAMXG00000020675,2190,1072,0.489497717
ENSAMXG00000020676,9258,4148,0.448044934
ENSAMXG00000020677,1131,613,0.541998232
ENSAMXG00000020678,1005,527,0.524378109
ENSAMXG00000020679,639,327,0.511737089
ENSAMXG00000020680,1620,849,0.524074074
ENSAMXG00000020681,309,161,0.521035599
ENSAMXG00000020682,2397,1307,0.545264914
ENSAMXG00000020683,699,369,0.527896996
ENSAMXG00000020684,1221,601,0.492219492
ENSAMXG00000020685,3240,1770,0.546296296
ENSAMXG00000020686,561,273,0.486631016
ENSAMXG00000020687,330,171,0.518181818
ENSAMXG00000020688,735,328,0.446258503
ENSAMXG00000020689,354,185,0.52259887
ENSAMXG00000020690,492,214,0.43495935
ENSAMXG00000020691,1440,695,0.482638889
ENSAMXG00000020692,1167,631,0.540702656
ENSAMXG00000020693,1581,884,0.559139785
ENSAMXG00000020694,333,164,0.492492492
ENSAMXG00000020695,1293,609,0.47099768
ENSAMXG00000020696,1242,581,0.467793881
ENSAMXG00000020697,570,246,0.431578947
ENSAMXG00000020698,1911,996,0.521193093
ENSAMXG00000020699,3345,1707,0.510313901
ENSAMXG00000020700,426,236,0.55399061
ENSAMXG00000020701,390,209,0.535897436
ENSAMXG00000020702,339,161,0.474926254
ENSAMXG00000020703,729,348,0.477366255
ENSAMXG00000020704,987,544,0.551165147
ENSAMXG00000020705,363,184,0.506887052
ENSAMXG00000020706,336,176,0.523809524
ENSAMXG00000020707,507,297,0.585798817
ENSAMXG00000020708,462,252,0.545454545
ENSAMXG00000020709,276,142,0.514492754
ENSAMXG00000020710,2580,1390,0.53875969
ENSAMXG00000020711,4089,2016,0.493030081
ENSAMXG00000020712,231,108,0.467532468
ENSAMXG00000020713,1551,821,0.529335912
ENSAMXG00000020714,1044,619,0.592911877
ENSAMXG00000020715,312,162,0.519230769
ENSAMXG00000020716,375,199,0.530666667
ENSAMXG00000020717,330,180,0.545454545
ENSAMXG00000020718,471,269,0.571125265
ENSAMXG00000020719,330,163,0.493939394
ENSAMXG00000020720,750,407,0.542666667
ENSAMXG00000020721,861,540,0.6271777
ENSAMXG00000020722,1413,802,0.567586695
ENSAMXG00000020723,969,513,0.529411765
ENSAMXG00000020724,1617,811,0.501546073
ENSAMXG00000020725,969,544,0.561403509
ENSAMXG00000020726,528,282,0.534090909
ENSAMXG00000020727,738,372,0.504065041
ENSAMXG00000020728,690,385,0.557971014
ENSAMXG00000020729,2586,1394,0.539056458
ENSAMXG00000020730,555,284,0.511711712
ENSAMXG00000020731,387,195,0.503875969
ENSAMXG00000020732,246,123,0.5
ENSAMXG00000020733,414,251,0.606280193
ENSAMXG00000020734,870,435,0.5
ENSAMXG00000020735,1734,976,0.562860438
ENSAMXG00000020736,1095,583,0.532420091
ENSAMXG00000020737,1173,640,0.545609548
ENSAMXG00000020738,582,278,0.47766323
ENSAMXG00000020739,189,99,0.523809524
ENSAMXG00000020740,1284,711,0.553738318
ENSAMXG00000020741,948,492,0.518987342
ENSAMXG00000020742,5823,3124,0.536493217
ENSAMXG00000020743,504,239,0.474206349
ENSAMXG00000020744,666,299,0.448948949
ENSAMXG00000020745,216,110,0.509259259
ENSAMXG00000020746,927,472,0.509169364
ENSAMXG00000020747,1293,641,0.495746326
ENSAMXG00000020748,360,216,0.6
ENSAMXG00000020749,294,153,0.520408163
ENSAMXG00000020750,294,147,0.5
ENSAMXG00000020751,969,535,0.552115583
ENSAMXG00000020752,354,216,0.610169492
ENSAMXG00000020753,468,185,0.395299145
ENSAMXG00000020754,10638,5655,0.531584884
ENSAMXG00000020755,2040,919,0.450490196
ENSAMXG00000020756,504,277,0.549603175
ENSAMXG00000020757,579,291,0.502590674
ENSAMXG00000020758,1869,1087,0.581594436
ENSAMXG00000020759,1056,502,0.475378788
ENSAMXG00000020760,372,209,0.561827957
ENSAMXG00000020761,792,386,0.487373737
ENSAMXG00000020762,948,543,0.57278481
ENSAMXG00000020763,9561,4449,0.465327895
ENSAMXG00000020764,672,317,0.47172619
ENSAMXG00000020765,1392,718,0.515804598
ENSAMXG00000020766,1527,889,0.582187295
ENSAMXG00000020767,501,279,0.556886228
ENSAMXG00000020768,570,333,0.584210526
ENSAMXG00000020769,222,108,0.486486486
ENSAMXG00000020770,693,409,0.59018759
ENSAMXG00000020771,387,230,0.594315245
ENSAMXG00000020772,1617,813,0.502782931
ENSAMXG00000020773,594,333,0.560606061
ENSAMXG00000020774,669,303,0.452914798
ENSAMXG00000020775,4617,2609,0.565085553
ENSAMXG00000020776,2295,1187,0.517211329
ENSAMXG00000020777,1329,811,0.610233258
ENSAMXG00000020778,1626,961,0.59102091
ENSAMXG00000020779,720,363,0.504166667
