gene_id,gene_length,GC_length,GC_prop,mean,median,longest_isoform,merged,exon_number,SSR,HPR
ENSAMXG00000019936,1227,544,0.443357783,1378,1378,1378,1378,14,1,1
ENSAMXG00000019937,1002,690,0.688622754,1002,1002,1002,1002,2,1,0
ENSAMXG00000019938,858,469,0.546620047,3239,3239,3239,3239,4,1,0
ENSAMXG00000019939,1452,751,0.517217631,2591,2591,2591,2591,9,0,0
ENSAMXG00000019940,474,241,0.508438819,474,474,474,474,2,1,0
ENSAMXG00000019941,2574,1138,0.442113442,3443,3443,3443,3443,6,1,1
ENSAMXG00000019942,378,233,0.616402116,378,378,378,378,3,1,0
ENSAMXG00000019943,2430,1176,0.483950617,2430,2430,2430,2430,5,1,1
ENSAMXG00000019944,834,473,0.567146283,2052,2052,2052,2052,5,1,0
ENSAMXG00000019945,747,334,0.447121821,747,747,747,747,6,0,1
ENSAMXG00000019946,3447,1849,0.536408471,3972,3972,3972,3972,28,1,1
ENSAMXG00000019947,837,407,0.486260454,886,886,886,886,7,1,1
ENSAMXG00000019948,1512,713,0.471560847,4821,4821,4821,4821,11,1,1
ENSAMXG00000019949,816,390,0.477941176,2111,2059,2176,2381,7,1,1
ENSAMXG00000019950,264,136,0.515151515,264,264,264,264,2,1,1
ENSAMXG00000019951,2496,1138,0.455929487,2603,2603,2603,2603,5,1,1
ENSAMXG00000019952,3141,1530,0.487106017,5388,5388,5388,5388,29,0,0
ENSAMXG00000019953,717,340,0.474198047,868,868,868,868,3,1,1
ENSAMXG00000019954,450,244,0.542222222,536,536,536,536,4,1,0
ENSAMXG00000019955,2100,1158,0.551428571,3657,3657,3657,3657,14,1,1
ENSAMXG00000019956,648,384,0.592592593,1912,1912,1912,1912,3,1,1
ENSAMXG00000019957,993,425,0.427995972,1059,1059,1059,1059,9,0,0
ENSAMXG00000019958,432,201,0.465277778,3647,3647,3647,3647,4,1,1
ENSAMXG00000019959,2316,1146,0.494818653,3888,3888,3888,3888,11,1,0
ENSAMXG00000019960,1140,471,0.413157895,1170,1170,1170,1170,4,1,0
ENSAMXG00000019961,885,580,0.655367232,4247,4247,4247,4247,3,1,0
ENSAMXG00000019962,1164,587,0.504295533,1164,1164,1164,1164,2,1,1
ENSAMXG00000019963,2322,1219,0.524978467,2322,2322,2322,2322,24,1,0
ENSAMXG00000019964,312,140,0.448717949,746,746,746,746,3,0,0
ENSAMXG00000019965,522,327,0.626436782,1059,1059,1059,1059,2,1,1
ENSAMXG00000019966,210,108,0.514285714,210,210,210,210,3,1,0
ENSAMXG00000019967,375,198,0.528,2048,2048,2048,2048,3,1,1
ENSAMXG00000019968,5136,2685,0.522780374,5267,5267,5267,5267,26,1,1
ENSAMXG00000019969,5862,2929,0.49965882,7193,7193,7193,7193,41,1,0
ENSAMXG00000019970,4830,2337,0.483850932,5657,5657,5657,5657,29,1,0
ENSAMXG00000019971,1983,836,0.421583459,2120,2120,2120,2120,6,1,0
ENSAMXG00000019972,2337,1125,0.481386393,4697,4697,4697,4697,19,1,1
ENSAMXG00000019973,2169,1182,0.544951591,2338,2338,2338,2338,16,0,0
ENSAMXG00000019974,1098,560,0.510018215,1098,1098,1098,1098,12,0,0
ENSAMXG00000019975,5538,3038,0.548573492,7590,7590,7590,7590,46,1,0
ENSAMXG00000019976,576,302,0.524305556,576,576,576,576,5,0,0
ENSAMXG00000019977,2976,1447,0.486223118,2976,2976,2976,2976,6,1,0
ENSAMXG00000019978,2196,1206,0.549180328,2196,2196,2196,2196,25,1,0
ENSAMXG00000019979,3201,1557,0.486410497,3352,3352,3352,3352,29,1,1
ENSAMXG00000019980,630,281,0.446031746,744,744,744,744,3,1,0
ENSAMXG00000019981,381,206,0.540682415,718,718,718,718,4,1,1
ENSAMXG00000019982,576,283,0.491319444,2158,2158,2158,2158,6,1,1
ENSAMXG00000019983,4728,2638,0.557952623,4728,4728,4728,4728,31,1,0
ENSAMXG00000019984,999,579,0.57957958,999,999,999,999,6,1,1
ENSAMXG00000019985,2940,1665,0.566326531,4647,4647,4647,4647,17,0,1
ENSAMXG00000019986,1383,564,0.407809111,3803,3803,3803,3803,6,1,0
ENSAMXG00000019987,1305,667,0.511111111,2057,2057,2057,2057,12,1,0
ENSAMXG00000019988,3021,1650,0.546176763,3859,3859,3859,3859,25,1,1
ENSAMXG00000019989,2565,1102,0.42962963,3799,3799,3799,3799,6,0,1
ENSAMXG00000019990,1182,641,0.542301184,1182,1182,1182,1182,8,1,0
ENSAMXG00000019991,747,374,0.500669344,1034,1034,1034,1034,7,1,0
ENSAMXG00000019992,588,377,0.641156463,2944,2944,2944,2944,4,1,0
ENSAMXG00000019993,2559,1078,0.421258304,3249,3249,3249,3249,6,1,1
ENSAMXG00000019994,3696,1891,0.511634199,3760,3760,3760,3760,34,1,1
ENSAMXG00000019995,891,519,0.582491582,1686,1686,1686,1686,2,1,0
ENSAMXG00000019996,675,341,0.505185185,1627,1627,1627,1627,7,1,1
ENSAMXG00000019997,1038,438,0.421965318,1053,1053,1053,1053,3,1,1
ENSAMXG00000019998,903,483,0.534883721,1758,1758,1758,1758,2,1,1
ENSAMXG00000019999,2178,881,0.404499541,2452,2452,2452,2452,6,1,1
ENSAMXG00000020000,1029,521,0.506316812,2277,2277,2277,2277,9,1,1
ENSAMXG00000020001,804,369,0.458955224,2959,2959,2959,2959,2,1,1
ENSAMXG00000020002,867,479,0.552479815,867,867,867,867,3,1,0
ENSAMXG00000020003,747,323,0.432396252,807,807,807,807,3,0,1
ENSAMXG00000020004,477,252,0.528301887,867,867,867,867,4,0,0
ENSAMXG00000020005,2049,840,0.409956076,2187,2187,2187,2187,5,1,1
ENSAMXG00000020006,363,212,0.584022039,531,531,531,531,3,1,1
ENSAMXG00000020007,3390,1474,0.43480826,3390,3390,3390,3390,11,1,0
ENSAMXG00000020008,441,231,0.523809524,3700,3700,3700,3700,6,0,1
ENSAMXG00000020009,2535,1097,0.432741617,2535,2535,2535,2535,6,1,0
ENSAMXG00000020010,1650,824,0.499393939,1957,1957,1957,1957,10,1,1
ENSAMXG00000020011,1335,906,0.678651685,1335,1335,1335,1335,2,1,0
ENSAMXG00000020012,2082,1180,0.566762728,4839,4839,4839,4839,9,1,0
ENSAMXG00000020013,1437,608,0.423103688,1836,1836,1836,1836,4,1,1
ENSAMXG00000020014,8373,4787,0.571718619,9463,9463,9463,9463,63,1,1
ENSAMXG00000020015,489,275,0.562372188,1346,1346,1346,1346,3,1,0
ENSAMXG00000020016,405,220,0.543209877,1562,1562,1562,1562,4,1,0
ENSAMXG00000020017,942,437,0.463906582,2794,2794,2794,2794,10,1,0
ENSAMXG00000020018,483,256,0.530020704,965,965,965,965,2,1,1
ENSAMXG00000020019,2556,1130,0.442097027,3879,3879,3879,3879,6,1,0
ENSAMXG00000020020,1089,540,0.495867769,1209,1209,1209,1209,14,1,1
ENSAMXG00000020021,1881,938,0.49867092,2105,2105,2105,2105,14,1,1
ENSAMXG00000020022,1308,820,0.626911315,1308,1308,1308,1308,2,0,1
ENSAMXG00000020023,630,307,0.487301587,654,654,654,654,4,1,1
ENSAMXG00000020024,1872,786,0.419871795,2244,2244,2244,2244,5,1,1
ENSAMXG00000020025,870,451,0.518390805,2735,2735,2735,2735,6,1,1
ENSAMXG00000020026,4470,1916,0.428635347,5937,5937,5937,5937,23,1,1
ENSAMXG00000020027,828,389,0.469806763,3675,3675,3675,3675,5,0,0
ENSAMXG00000020028,1446,700,0.484094053,2269,2269,2269,2269,13,0,0
ENSAMXG00000020029,1329,737,0.554552295,4291,4291,4291,4291,3,1,1
ENSAMXG00000020030,1335,773,0.579026217,2552,2552,2552,2552,9,0,1
ENSAMXG00000020031,1968,1026,0.521341463,5513,5513,5513,5513,6,1,0
ENSAMXG00000020032,1665,673,0.404204204,2668,2668,2668,2668,5,1,1
ENSAMXG00000020033,261,141,0.540229885,681,681,681,681,2,1,1
ENSAMXG00000020034,2499,1227,0.490996399,2499,2499,2499,2499,6,1,1
ENSAMXG00000020035,1134,585,0.515873016,2687,2687,2687,2687,11,1,0
ENSAMXG00000020036,798,365,0.457393484,1626,1589,1671,1772,7,1,1
ENSAMXG00000020037,729,344,0.471879287,2123,2123,2123,2123,6,1,0
ENSAMXG00000020038,1614,789,0.488847584,4113,6193,6193,6224,10,1,1
ENSAMXG00000020039,1233,627,0.508515815,4331,4331,4331,4331,11,1,0
ENSAMXG00000020040,480,199,0.414583333,506,506,506,506,3,0,0
ENSAMXG00000020041,1353,693,0.512195122,1748,1748,1748,1748,14,1,1
ENSAMXG00000020042,2283,1232,0.539640823,6965,6970,6970,7011,11,1,1
ENSAMXG00000020043,8940,4213,0.471252796,9125,9125,9125,9125,35,1,0
ENSAMXG00000020044,1008,539,0.534722222,1933,1933,1933,1933,7,1,0
ENSAMXG00000020045,3597,1736,0.482624409,3612,3612,3612,3612,25,1,0
ENSAMXG00000020046,5901,3227,0.546856465,10505,10505,10505,10505,28,1,1
ENSAMXG00000020047,642,334,0.520249221,1056,1056,1056,1056,3,1,1
ENSAMXG00000020048,531,259,0.487758945,691,691,691,691,2,0,0
ENSAMXG00000020049,2832,1682,0.593926554,3223,3223,3223,3223,23,1,1
ENSAMXG00000020050,1743,1051,0.602983362,2011,2011,2011,2011,6,1,0
ENSAMXG00000020051,3687,1581,0.428803906,3687,3687,3687,3687,24,1,0
ENSAMXG00000020052,1179,619,0.525021204,3743,3743,3743,3743,11,1,1
ENSAMXG00000020053,369,188,0.509485095,838,838,838,838,4,1,1
ENSAMXG00000020054,582,365,0.627147766,2220,2220,2220,2220,4,0,1
ENSAMXG00000020055,399,208,0.521303258,656,656,656,656,4,1,1
ENSAMXG00000020056,546,307,0.562271062,1242,1242,1242,1242,4,1,1
ENSAMXG00000020057,2166,1143,0.527700831,5799,5799,5799,5799,22,1,1
ENSAMXG00000020058,1338,676,0.505231689,1389,1389,1389,1389,11,1,0
ENSAMXG00000020059,1605,745,0.464174455,1638,1638,1638,1638,4,1,0
ENSAMXG00000020060,1716,962,0.560606061,2488,2488,2488,2488,4,1,0
ENSAMXG00000020061,762,362,0.475065617,762,762,762,762,8,1,1
ENSAMXG00000020062,465,270,0.580645161,1031,1031,1031,1031,3,1,0
ENSAMXG00000020063,765,415,0.54248366,1007,1007,1007,1007,6,1,1
ENSAMXG00000020064,1926,1076,0.55867082,2725,2725,2725,2725,8,1,1
ENSAMXG00000020065,585,260,0.444444444,2641,2641,2641,2641,3,1,0
ENSAMXG00000020066,2364,1118,0.472927242,2444,2444,2444,2444,6,0,0
ENSAMXG00000020067,498,286,0.574297189,662,662,662,662,4,1,0
ENSAMXG00000020068,291,149,0.512027491,737,737,737,737,2,1,1
ENSAMXG00000020069,519,264,0.50867052,1067,1067,1067,1067,5,0,0
ENSAMXG00000020070,1017,600,0.589970501,2492,2492,2492,2492,3,1,1
ENSAMXG00000020071,333,173,0.51951952,4077,4077,4077,4077,5,1,0
ENSAMXG00000020072,933,479,0.513397642,3064,3064,3064,3064,5,1,0
ENSAMXG00000020073,1758,870,0.494880546,1758,1758,1758,1758,16,1,1
ENSAMXG00000020074,825,344,0.416969697,1085,1085,1085,1085,3,1,0
ENSAMXG00000020075,633,320,0.505529226,3996,3996,3996,3996,8,1,1
ENSAMXG00000020076,2556,1230,0.481220657,5676,5676,5676,5676,5,0,0
ENSAMXG00000020077,513,284,0.553606238,683,683,683,683,5,1,0
ENSAMXG00000020078,1125,543,0.482666667,1210,1210,1210,1210,12,1,1
ENSAMXG00000020079,1266,540,0.426540284,1521,1521,1521,1521,3,1,0
ENSAMXG00000020080,624,346,0.554487179,810,810,810,810,2,1,1
ENSAMXG00000020081,870,408,0.468965517,898,898,898,898,6,1,1
ENSAMXG00000020082,4269,2321,0.543687046,4361,4361,4361,4361,26,1,1
ENSAMXG00000020083,468,266,0.568376068,468,468,468,468,5,1,1
ENSAMXG00000020084,1851,980,0.529443544,2749,2831,2831,2844,14,1,0
ENSAMXG00000020085,1362,607,0.445668135,3966,3966,3966,3966,5,1,1
ENSAMXG00000020086,1449,768,0.530020704,2714,2714,2714,2714,15,1,0
ENSAMXG00000020087,1662,835,0.502406739,2317,2317,2317,2317,20,1,0
ENSAMXG00000020088,756,418,0.552910053,1205,1205,1205,1205,5,1,1
ENSAMXG00000020089,672,333,0.495535714,1460,1460,1460,1460,8,1,0
ENSAMXG00000020090,1350,759,0.562222222,3480,3480,3480,3480,12,1,1
ENSAMXG00000020091,1383,740,0.535068691,2574,2574,2574,2574,8,1,1
ENSAMXG00000020092,1185,590,0.497890295,1549,1549,1549,1549,4,1,0
ENSAMXG00000020093,4632,2449,0.528713299,5167,5167,5167,5167,9,1,0
ENSAMXG00000020094,1815,896,0.493663912,2650,2650,2650,2650,18,0,0
ENSAMXG00000020095,402,222,0.552238806,1163,1163,1163,1163,2,1,0
ENSAMXG00000020096,1923,950,0.494019761,2031,2031,2031,2031,6,1,1
ENSAMXG00000020097,2586,1212,0.468677494,3222,3222,3222,3222,6,1,0
ENSAMXG00000020098,444,230,0.518018018,1232,1232,1232,1232,2,1,0
ENSAMXG00000020099,2712,1435,0.529129794,5927,5927,5927,5927,24,1,1
ENSAMXG00000020100,966,496,0.513457557,1990,1990,1990,1990,8,1,1
ENSAMXG00000020101,2607,1315,0.504411201,2714,2714,2714,2714,6,1,0
ENSAMXG00000020102,8310,4121,0.495908544,9478,9478,9478,9478,29,1,1
ENSAMXG00000020103,501,263,0.5249501,824,824,824,824,6,1,1
ENSAMXG00000020104,201,111,0.552238806,2480,2480,2480,2480,3,0,1
ENSAMXG00000020105,1140,640,0.561403509,6062,6062,6062,6062,2,0,0
ENSAMXG00000020106,897,509,0.567447046,2638,2638,2638,2638,6,1,0
ENSAMXG00000020107,462,212,0.458874459,2486,2486,2486,2486,4,1,1
ENSAMXG00000020108,1614,769,0.47645601,1803,1803,1803,1803,19,1,1
ENSAMXG00000020109,2529,1271,0.502570186,3530,3530,3530,3530,19,1,1
ENSAMXG00000020110,1152,579,0.502604167,1374,1374,1374,1374,12,1,0
ENSAMXG00000020111,2736,1414,0.516812865,3323,3323,3323,3323,6,1,0
ENSAMXG00000020112,3135,1338,0.426794258,3666,3666,3666,3666,10,1,0
ENSAMXG00000020113,507,263,0.518737673,820,820,820,820,5,1,0
ENSAMXG00000020114,450,216,0.48,2949,2949,2949,2949,5,1,0
ENSAMXG00000020115,1188,548,0.461279461,3353,3353,3353,3353,11,1,0
ENSAMXG00000020116,1068,621,0.581460674,2320,2320,2320,2320,8,1,0
ENSAMXG00000020117,1182,743,0.628595601,1186,1186,1186,1186,3,1,1
ENSAMXG00000020118,1269,658,0.518518519,2349,2349,2349,2349,3,1,1
ENSAMXG00000020119,549,282,0.513661202,1108,1108,1108,1108,6,1,1
ENSAMXG00000020120,375,195,0.52,1487,1487,1487,1487,3,1,1
ENSAMXG00000020121,363,187,0.515151515,1678,1678,1678,1678,2,1,0
ENSAMXG00000020122,1305,659,0.504980843,3062,3062,3062,3062,12,1,1
ENSAMXG00000020123,1347,708,0.525612472,2331,2331,2331,2331,11,1,1
ENSAMXG00000020124,1122,592,0.527629234,1135,1135,1135,1135,8,1,1
ENSAMXG00000020125,426,236,0.55399061,2050,2050,2050,2050,4,1,1
ENSAMXG00000020126,837,470,0.561529271,2235,2235,2235,2235,6,1,1
ENSAMXG00000020127,1374,707,0.514556041,1535,1535,1535,1535,10,0,1
ENSAMXG00000020128,2508,1263,0.503588517,3224,3224,3224,3224,4,1,1
ENSAMXG00000020129,6852,3824,0.558085231,7330,7330,7330,7330,34,1,0
ENSAMXG00000020130,1554,715,0.46010296,1554,1554,1554,1554,2,0,0
ENSAMXG00000020131,1710,990,0.578947368,4072,4072,4072,4072,8,1,1
ENSAMXG00000020132,2100,1066,0.507619048,2402,2402,2402,2402,11,1,1
ENSAMXG00000020133,939,456,0.485623003,1266,1266,1266,1266,8,0,0
ENSAMXG00000020134,498,244,0.489959839,2001,2001,2001,2001,4,1,1
ENSAMXG00000020135,1614,835,0.517348203,1774,1774,1774,1774,10,1,0
ENSAMXG00000020136,1659,933,0.56238698,1659,1659,1659,1659,7,1,0
ENSAMXG00000020137,3336,1795,0.538069544,8180,8180,8180,8180,20,1,0
ENSAMXG00000020138,3018,1330,0.440689198,4660,4660,4660,4660,9,1,1
ENSAMXG00000020139,210,86,0.40952381,245,245,245,245,2,1,1
ENSAMXG00000020140,369,207,0.56097561,369,369,369,369,2,1,1
ENSAMXG00000020141,489,233,0.476482618,1330,1330,1330,1330,6,1,0
ENSAMXG00000020142,432,216,0.5,828,828,828,828,4,1,0
ENSAMXG00000020143,3273,1713,0.523373052,3291,3291,3291,3291,17,1,0
ENSAMXG00000020144,2559,1274,0.497850723,3643,3643,3643,3643,6,0,0
ENSAMXG00000020145,4371,2104,0.481354381,8096,8096,8096,8096,8,1,1
ENSAMXG00000020146,5118,2535,0.495310668,5118,5118,5118,5118,7,1,0
ENSAMXG00000020147,2121,1044,0.492220651,4483,4483,4483,4483,3,1,0
ENSAMXG00000020148,2214,1150,0.519421861,5051,5051,5051,5051,18,1,1
ENSAMXG00000020149,1512,732,0.484126984,5566,5566,5566,5566,2,1,1
ENSAMXG00000020150,219,112,0.511415525,2530,2530,2530,2530,3,1,0
ENSAMXG00000020151,2562,1257,0.490632319,3009,3009,3009,3009,6,1,0
ENSAMXG00000020152,1308,681,0.520642202,3462,3462,3462,3462,3,1,1
ENSAMXG00000020153,1176,557,0.473639456,1176,1176,1176,1176,13,1,1
ENSAMXG00000020154,315,163,0.517460317,1276,1276,1276,1276,4,1,1
ENSAMXG00000020155,252,138,0.547619048,1055,1055,1055,1055,2,1,1
ENSAMXG00000020156,1023,557,0.544477028,4605,4605,4605,4605,10,1,1
ENSAMXG00000020157,3405,1862,0.546842878,6069,6069,6069,6069,19,0,0
ENSAMXG00000020158,471,236,0.501061571,1414,1414,1414,1414,6,1,1
ENSAMXG00000020159,2172,1194,0.549723757,2203,2203,2203,2203,24,1,1
ENSAMXG00000020160,2565,1259,0.490838207,3548,3548,3548,3548,6,1,1
ENSAMXG00000020161,918,587,0.639433551,918,918,918,918,5,1,1
ENSAMXG00000020162,1263,637,0.504354711,2543,2543,2543,2543,10,1,0
ENSAMXG00000020163,3399,1693,0.498087673,4100,4100,4100,4100,28,1,1
ENSAMXG00000020164,4065,1952,0.480196802,4710,4710,4710,4710,12,1,1
ENSAMXG00000020165,1962,1211,0.617227319,4635,4635,4635,4635,7,1,1
ENSAMXG00000020166,2499,1466,0.586634654,4087,4087,4087,4087,14,1,1
ENSAMXG00000020167,3111,1646,0.529090325,3395,3395,3395,3395,20,1,0
ENSAMXG00000020168,1041,516,0.495677233,3139,3139,3139,3139,6,1,1
ENSAMXG00000020169,2565,1278,0.498245614,2817,2817,2817,2817,7,1,1
ENSAMXG00000020170,2253,1172,0.520195295,3179,3179,3179,3179,19,1,1
ENSAMXG00000020171,1377,840,0.610021786,1377,1377,1377,1377,2,0,0
ENSAMXG00000020172,930,433,0.465591398,1763,1763,1763,1763,8,1,1
ENSAMXG00000020173,2070,981,0.473913043,2202,2202,2202,2202,2,1,1
ENSAMXG00000020174,1791,925,0.516471245,2831,2831,2831,2831,17,1,1
ENSAMXG00000020175,546,304,0.556776557,3146,3146,3146,3146,4,1,0
ENSAMXG00000020176,456,250,0.548245614,563,563,563,563,3,1,0
ENSAMXG00000020177,2976,1576,0.529569892,3457,3457,3457,3457,19,1,1
ENSAMXG00000020178,1191,610,0.512174643,2076,2076,2076,2076,12,1,0
ENSAMXG00000020179,618,367,0.593851133,1240,1240,1240,1240,3,1,0
ENSAMXG00000020180,1263,665,0.526524149,1807,1807,1807,1807,8,1,1
ENSAMXG00000020181,1266,634,0.500789889,2348,2348,2348,2348,4,1,0
ENSAMXG00000020182,2589,1418,0.547701815,2641,2641,2641,2641,6,1,0
ENSAMXG00000020183,1896,868,0.457805907,2854,2854,2854,2854,13,1,1
ENSAMXG00000020184,1260,658,0.522222222,2005,2005,2005,2005,10,1,0
ENSAMXG00000020185,549,292,0.531876138,636,636,636,636,4,1,0
ENSAMXG00000020186,2529,1250,0.494266509,3549,3549,3549,3549,24,1,0
ENSAMXG00000020187,741,414,0.558704453,1190,1190,1190,1190,6,1,1
ENSAMXG00000020188,1335,647,0.484644195,3793,3793,3793,3793,13,1,0
ENSAMXG00000020189,300,140,0.466666667,525,525,525,525,3,0,1
ENSAMXG00000020190,1029,419,0.407191448,1029,1029,1029,1029,5,1,1
ENSAMXG00000020191,1467,726,0.494887526,1495,1495,1495,1495,13,1,1
ENSAMXG00000020192,795,454,0.571069182,893,893,893,893,4,1,1
ENSAMXG00000020193,1674,766,0.457586619,1674,1674,1674,1674,13,1,0
ENSAMXG00000020194,2157,1100,0.509967548,2448,2448,2448,2448,15,1,0
ENSAMXG00000020195,1122,569,0.507130125,2704,2704,2704,2704,3,1,1
ENSAMXG00000020196,2997,1517,0.50617284,4397,4455,4455,4455,28,1,0
ENSAMXG00000020197,777,404,0.51994852,1143,1143,1143,1143,6,0,0
ENSAMXG00000020198,690,425,0.615942029,814,814,814,814,3,1,1
ENSAMXG00000020199,387,204,0.527131783,505,505,505,505,3,1,1
ENSAMXG00000020200,2301,1055,0.458496306,2444,2444,2444,2444,23,1,1
ENSAMXG00000020201,612,303,0.495098039,932,932,932,932,6,1,0
ENSAMXG00000020202,555,256,0.461261261,1379,1379,1379,1379,7,1,0
ENSAMXG00000020203,1242,654,0.526570048,1536,1536,1536,1536,7,1,1
ENSAMXG00000020204,717,300,0.418410042,790,790,790,790,6,1,1
ENSAMXG00000020205,5109,2516,0.492464279,5520,5520,5520,5520,34,1,1
ENSAMXG00000020206,1233,579,0.469586375,1632,1632,1632,1632,14,1,1
ENSAMXG00000020207,1641,1017,0.619744059,2244,2244,2244,2244,3,1,0
ENSAMXG00000020208,1680,890,0.529761905,2939,2939,2939,2939,11,1,0
ENSAMXG00000020209,195,86,0.441025641,196,196,196,196,2,1,0
ENSAMXG00000020210,2562,1488,0.580796253,2562,2562,2562,2562,8,1,1
ENSAMXG00000020211,414,221,0.533816425,449,449,449,449,2,1,1
ENSAMXG00000020212,1239,635,0.512510089,5720,5720,5720,5720,11,1,1
ENSAMXG00000020213,1257,591,0.470167064,2332,2332,2332,2332,12,1,0
ENSAMXG00000020214,1092,695,0.636446886,1092,1092,1092,1092,4,1,1
ENSAMXG00000020215,2517,1268,0.503774335,3186,3186,3186,3186,4,1,0
ENSAMXG00000020216,510,315,0.617647059,3461,3461,3461,3461,2,1,1
ENSAMXG00000020217,912,496,0.543859649,1181,1181,1181,1181,5,0,0
ENSAMXG00000020218,585,298,0.509401709,585,585,585,585,5,0,0
ENSAMXG00000020219,1053,531,0.504273504,4626,4626,4626,4626,7,1,1
ENSAMXG00000020220,1182,652,0.551607445,3183,3183,3183,3183,2,1,1
ENSAMXG00000020221,543,291,0.535911602,702,702,702,702,4,1,1
ENSAMXG00000020222,1845,1034,0.560433604,3822,3822,3822,3822,4,1,0
ENSAMXG00000020223,1104,540,0.489130435,3592,3592,3592,3592,10,1,1
ENSAMXG00000020224,996,414,0.415662651,1125,1125,1125,1125,7,1,1
ENSAMXG00000020225,471,246,0.522292994,2108,2108,2108,2108,3,1,1
ENSAMXG00000020226,810,390,0.481481481,2025,2025,2025,2025,7,1,1
ENSAMXG00000020227,1698,894,0.526501767,3169,3169,3169,3169,11,1,1
ENSAMXG00000020228,1554,702,0.451737452,2098,2098,2098,2098,3,1,1
ENSAMXG00000020229,1143,597,0.522309711,1143,1143,1143,1143,2,1,0
ENSAMXG00000020230,291,134,0.4604811,291,291,291,291,3,1,1
ENSAMXG00000020231,3429,1766,0.515018956,3770,3770,3770,3770,25,1,1
ENSAMXG00000020232,687,362,0.526928675,2522,2522,2522,2522,4,1,1
ENSAMXG00000020233,1995,943,0.472681704,1995,1995,1995,1995,16,1,0
ENSAMXG00000020234,13932,7563,0.542850991,15282,15282,15282,15282,78,0,0
ENSAMXG00000020235,1131,655,0.57913351,1134,1134,1134,1134,3,1,1
ENSAMXG00000020236,771,441,0.571984436,820,820,820,820,7,1,0
ENSAMXG00000020237,6897,3757,0.544729593,8246,8246,8246,8246,20,1,1
ENSAMXG00000020238,693,337,0.486291486,4953,4796,5137,5167,7,1,0
ENSAMXG00000020239,2064,1070,0.518410853,5784,5784,5784,5784,15,1,1
ENSAMXG00000020240,1176,595,0.505952381,1208,1208,1208,1208,13,1,0
ENSAMXG00000020241,756,426,0.563492063,1035,1035,1035,1035,5,1,0
ENSAMXG00000020242,1398,681,0.487124464,2066,2066,2184,2221,11,0,0
ENSAMXG00000020243,3273,1606,0.490681332,8066,8066,8066,8066,19,1,0
ENSAMXG00000020244,1575,756,0.48,4085,4085,4085,4085,14,1,0
ENSAMXG00000020245,1611,857,0.531967722,6857,6857,6857,6857,7,0,0
ENSAMXG00000020246,2280,1162,0.509649123,2280,2280,2280,2280,5,1,0
ENSAMXG00000020247,3843,2125,0.552953422,8142,8142,8142,8142,26,1,1
ENSAMXG00000020248,1098,579,0.527322404,4364,4364,4364,4364,11,1,1
ENSAMXG00000020249,621,314,0.505636071,5751,5751,5751,5751,9,0,0
ENSAMXG00000020250,1269,637,0.501970055,1692,1692,1692,1692,5,1,1
ENSAMXG00000020251,549,229,0.41712204,605,605,605,605,3,1,1
ENSAMXG00000020252,2004,1120,0.558882236,7251,7251,7251,7251,16,1,1
ENSAMXG00000020253,1512,897,0.593253968,4941,4941,4941,4941,9,1,1
ENSAMXG00000020254,588,314,0.534013605,3064,3064,3064,3064,7,1,1
ENSAMXG00000020255,612,295,0.482026144,3185,3185,3185,3185,6,1,1
ENSAMXG00000020256,1785,936,0.524369748,2576,2576,2576,2576,12,1,1
ENSAMXG00000020257,945,449,0.475132275,1764,1764,1764,1764,5,1,1
ENSAMXG00000020258,549,269,0.489981785,833,833,833,833,3,1,0
ENSAMXG00000020259,1602,786,0.490636704,1602,1602,1602,1602,5,1,0
ENSAMXG00000020260,489,294,0.601226994,3393,3393,3393,3393,3,1,1
ENSAMXG00000020261,1125,629,0.559111111,4788,4788,4788,4788,7,1,1
ENSAMXG00000020262,1866,1098,0.588424437,2172,2172,2180,2337,12,1,1
ENSAMXG00000020263,1728,863,0.499421296,4429,4287,4590,4599,8,1,0
ENSAMXG00000020264,1263,672,0.532066508,1350,1350,1350,1350,4,1,1
ENSAMXG00000020265,471,250,0.530785563,1267,1267,1267,1267,2,1,1
ENSAMXG00000020266,828,334,0.403381643,828,828,828,828,5,0,0
ENSAMXG00000020267,624,286,0.458333333,1895,1895,1895,1895,7,1,0
ENSAMXG00000020268,1422,673,0.473277075,3818,3818,3818,3818,11,1,1
ENSAMXG00000020269,1074,566,0.527001862,1883,1883,1883,1883,4,1,1
ENSAMXG00000020270,2166,1130,0.521698984,4699,4699,4699,4699,12,1,1
ENSAMXG00000020271,897,447,0.498327759,1158,1158,1158,1158,6,1,1
ENSAMXG00000020272,1890,1080,0.571428571,1890,1890,1890,1890,4,1,0
ENSAMXG00000020273,756,388,0.513227513,756,756,756,756,6,1,1
ENSAMXG00000020274,1461,749,0.51266256,2360,2360,2360,2360,9,1,1
ENSAMXG00000020275,5925,2840,0.479324895,6151,6151,6151,6151,28,1,1
ENSAMXG00000020276,2343,1334,0.569355527,7578,7578,7578,7578,11,1,0
