gene_id,mean,median,longest_isoform,merged
ENSAMXG00000025786,927,927,927,927
ENSAMXG00000025787,471,471,471,471
ENSAMXG00000025788,336,336,336,336
ENSAMXG00000025789,456,456,456,456
ENSAMXG00000025790,1602,1602,1602,1602
ENSAMXG00000025791,573,573,573,573
ENSAMXG00000025792,1041,1041,1041,1041
ENSAMXG00000025793,1353,1353,1353,1353
ENSAMXG00000025794,957,957,957,957
ENSAMXG00000025795,1950,1950,1950,1950
ENSAMXG00000025796,768,768,768,768
ENSAMXG00000025797,6030,6030,6030,6030
ENSAMXG00000025798,2239,2239,2239,2239
ENSAMXG00000025799,900,900,900,900
ENSAMXG00000025800,786,786,786,786
ENSAMXG00000025801,873,873,873,873
ENSAMXG00000025802,291,291,291,291
ENSAMXG00000025803,933,933,933,933
ENSAMXG00000025804,1479,1479,1479,1479
ENSAMXG00000025805,2595,2595,2595,2595
ENSAMXG00000025806,186,186,186,186
ENSAMXG00000025807,1095,1095,1095,1095
ENSAMXG00000025808,648,648,648,648
ENSAMXG00000025809,933,933,933,933
ENSAMXG00000025810,888,888,888,888
ENSAMXG00000025811,729,729,729,729
ENSAMXG00000025812,1602,1602,1602,1602
ENSAMXG00000025813,996,996,996,996
ENSAMXG00000025814,1131,1131,1131,1131
ENSAMXG00000025815,1296,1296,1296,1296
ENSAMXG00000025816,2530,2530,2530,2530
ENSAMXG00000025817,771,771,771,771
ENSAMXG00000025818,1818,1818,1818,1818
ENSAMXG00000025819,1206,1206,1206,1206
ENSAMXG00000025820,1263,1263,1263,1263
ENSAMXG00000025821,1233,1233,1233,1233
ENSAMXG00000025822,585,585,585,585
ENSAMXG00000025823,1417,1417,1417,1417
ENSAMXG00000025824,1467,1467,1467,1467
ENSAMXG00000025825,2709,2709,2709,2709
ENSAMXG00000025826,2052,2052,2052,2052
ENSAMXG00000025827,981,981,981,981
ENSAMXG00000025828,1608,1608,1608,1608
ENSAMXG00000025829,1017,1017,1017,1017
ENSAMXG00000025830,1254,1254,1254,1254
ENSAMXG00000025831,966,966,966,966
ENSAMXG00000025832,1854,1854,1854,1854
ENSAMXG00000025833,516,516,516,516
ENSAMXG00000025834,498,498,498,498
ENSAMXG00000025835,2163,2163,2163,2163
ENSAMXG00000025836,1224,1224,1224,1224
ENSAMXG00000025837,204,204,204,204
ENSAMXG00000025838,651,651,651,651
ENSAMXG00000025839,3810,3810,3810,3810
ENSAMXG00000025840,1713,1713,1713,1713
ENSAMXG00000025841,1248,1248,1248,1248
ENSAMXG00000025842,1272,1272,1272,1272
ENSAMXG00000025843,1151,1151,1151,1151
ENSAMXG00000025844,954,954,954,954
ENSAMXG00000025845,744,744,744,744
ENSAMXG00000025846,549,549,549,549
ENSAMXG00000025847,1500,1500,1500,1500
ENSAMXG00000025848,885,885,885,885
ENSAMXG00000025849,1088,1088,1088,1088
ENSAMXG00000025850,1137,1137,1137,1137
ENSAMXG00000025851,1596,1596,1596,1596
ENSAMXG00000025852,1764,1764,1764,1764
ENSAMXG00000025853,744,744,744,744
ENSAMXG00000025854,396,396,396,396
ENSAMXG00000025855,819,819,819,819
ENSAMXG00000025858,966,966,966,966
ENSAMXG00000025859,1008,1008,1008,1008
ENSAMXG00000025860,1470,1470,1470,1470
ENSAMXG00000025861,1488,1488,1488,1488
ENSAMXG00000025862,1134,1134,1134,1134
ENSAMXG00000025863,585,585,585,585
ENSAMXG00000025864,576,576,576,576
ENSAMXG00000025865,2040,2040,2040,2040
ENSAMXG00000025866,591,591,591,591
ENSAMXG00000025867,1233,1233,1233,1233
ENSAMXG00000025868,1293,1293,1293,1293
ENSAMXG00000025869,2271,2271,2271,2271
ENSAMXG00000025870,1302,1302,1302,1302
ENSAMXG00000025871,1434,1434,1434,1434
ENSAMXG00000025872,807,807,807,807
ENSAMXG00000025873,564,564,564,564
ENSAMXG00000025874,330,330,330,330
ENSAMXG00000025875,1413,1413,1413,1413
ENSAMXG00000025876,1332,1332,1332,1332
ENSAMXG00000025877,1230,1230,1230,1230
ENSAMXG00000025878,1665,1665,1665,1665
ENSAMXG00000025879,1956,1956,1956,1956
ENSAMXG00000025880,2385,2385,2385,2385
ENSAMXG00000025881,2052,2052,2052,2052
ENSAMXG00000025882,1803,1803,1803,1803
ENSAMXG00000025883,921,921,921,921
ENSAMXG00000025884,948,948,948,948
ENSAMXG00000025885,1200,1200,1200,1200
ENSAMXG00000025886,813,813,813,813
ENSAMXG00000025887,1251,1251,1251,1251
ENSAMXG00000025888,1083,1083,1083,1083
ENSAMXG00000025889,609,609,609,609
ENSAMXG00000025890,3204,3204,3204,3204
ENSAMXG00000025891,4416,4416,4416,4416
ENSAMXG00000025892,939,939,939,939
ENSAMXG00000025893,1050,1050,1050,1050
ENSAMXG00000025894,588,588,588,588
ENSAMXG00000025895,351,351,351,351
ENSAMXG00000025896,3602,3602,3602,3602
ENSAMXG00000025897,1797,1797,1797,1797
ENSAMXG00000025898,1497,1497,1497,1497
ENSAMXG00000025899,255,255,255,255
ENSAMXG00000025900,1140,1140,1140,1140
ENSAMXG00000025901,1026,1026,1026,1026
ENSAMXG00000025902,1602,1602,1602,1602
ENSAMXG00000025903,1101,1101,1101,1101
ENSAMXG00000025904,531,531,531,531
ENSAMXG00000025905,1509,1509,1509,1509
ENSAMXG00000025906,1068,1068,1068,1068
ENSAMXG00000025907,1122,1122,1122,1122
ENSAMXG00000025908,1104,1104,1104,1104
ENSAMXG00000025909,1167,1167,1167,1167
ENSAMXG00000025910,1137,1137,1137,1137
ENSAMXG00000025911,1227,1227,1227,1227
ENSAMXG00000025912,870,870,870,870
ENSAMXG00000025913,597,597,597,597
ENSAMXG00000025914,804,804,804,804
ENSAMXG00000025915,705,705,705,705
ENSAMXG00000025916,1225,1225,1225,1225
ENSAMXG00000025917,1308,1308,1308,1308
ENSAMXG00000025918,1966,1966,1966,1966
ENSAMXG00000025919,2244,2244,2244,2244
ENSAMXG00000025920,951,951,951,951
ENSAMXG00000025921,648,648,648,648
ENSAMXG00000025922,831,831,831,831
ENSAMXG00000025923,1228,1228,1228,1228
ENSAMXG00000025924,672,672,672,672
ENSAMXG00000025925,2532,2532,2532,2532
ENSAMXG00000025926,1242,1242,1242,1242
ENSAMXG00000025927,699,699,699,699
ENSAMXG00000025928,1263,1263,1263,1263
ENSAMXG00000025929,1056,1056,1056,1056
ENSAMXG00000025930,2289,2289,2289,2289
ENSAMXG00000025931,3443,3443,3443,3443
ENSAMXG00000025932,639,639,639,639
ENSAMXG00000025933,657,657,657,657
ENSAMXG00000025934,1101,1101,1101,1101
ENSAMXG00000025935,1167,1167,1167,1167
ENSAMXG00000025936,483,483,483,483
ENSAMXG00000025937,1293,1293,1293,1293
ENSAMXG00000025938,816,816,816,816
ENSAMXG00000025939,576,576,576,576
ENSAMXG00000025940,888,888,888,888
ENSAMXG00000025941,555,555,555,555
ENSAMXG00000025942,636,636,636,636
ENSAMXG00000025943,660,660,660,660
ENSAMXG00000025944,645,645,645,645
ENSAMXG00000025945,345,345,345,345
ENSAMXG00000025946,963,963,963,963
ENSAMXG00000025947,972,972,972,972
ENSAMXG00000025948,396,396,396,396
ENSAMXG00000025949,693,693,693,693
ENSAMXG00000025950,948,948,948,948
ENSAMXG00000025951,984,984,984,984
ENSAMXG00000025952,939,939,939,939
ENSAMXG00000025953,855,855,855,855
ENSAMXG00000025954,1002,1002,1002,1002
ENSAMXG00000025955,618,618,618,618
ENSAMXG00000025956,1274,1274,1274,1274
ENSAMXG00000025957,1267,1267,1267,1267
ENSAMXG00000025958,1022,1022,1022,1022
ENSAMXG00000025959,882,882,882,882
ENSAMXG00000025960,900,900,900,900
ENSAMXG00000025961,903,903,903,903
ENSAMXG00000025962,426,426,426,426
ENSAMXG00000025963,825,825,825,825
ENSAMXG00000025964,1608,1608,1608,1608
ENSAMXG00000025965,1464,1464,1464,1464
ENSAMXG00000025966,438,438,438,438
ENSAMXG00000025967,423,423,423,423
ENSAMXG00000025968,1623,1623,1623,1623
ENSAMXG00000025969,1182,1182,1182,1182
ENSAMXG00000025970,1008,1008,1008,1008
ENSAMXG00000025971,1671,1671,1671,1671
ENSAMXG00000025972,351,351,351,351
ENSAMXG00000025973,1089,1089,1089,1089
ENSAMXG00000025974,1587,1587,1587,1587
ENSAMXG00000025975,1050,1050,1050,1050
ENSAMXG00000025976,1053,1053,1053,1053
ENSAMXG00000025977,1029,1029,1029,1029
ENSAMXG00000025978,393,393,393,393
ENSAMXG00000025979,1068,1068,1068,1068
ENSAMXG00000025980,591,591,591,591
ENSAMXG00000025981,975,975,975,975
ENSAMXG00000025982,552,552,552,552
ENSAMXG00000025983,1080,1080,1080,1080
ENSAMXG00000025984,996,996,996,996
ENSAMXG00000025985,1140,1140,1140,1140
ENSAMXG00000025986,1053,1053,1053,1053
ENSAMXG00000025987,972,972,972,972
ENSAMXG00000025988,693,693,693,693
ENSAMXG00000025989,1654,1654,1654,1654
ENSAMXG00000025990,1149,1149,1149,1149
ENSAMXG00000025991,1026,1026,1026,1026
ENSAMXG00000025992,1323,1323,1323,1323
ENSAMXG00000025993,801,801,801,801
ENSAMXG00000025994,1161,1161,1161,1161
ENSAMXG00000025995,1929,1929,1929,1929
ENSAMXG00000025996,1017,1017,1017,1017
ENSAMXG00000025997,1431,1431,1431,1431
ENSAMXG00000025998,1005,1005,1005,1005
ENSAMXG00000025999,405,405,405,405
ENSAMXG00000026000,162,162,162,162
ENSAMXG00000026001,963,963,963,963
ENSAMXG00000026002,936,936,936,936
ENSAMXG00000026003,867,867,867,867
ENSAMXG00000026004,996,996,996,996
ENSAMXG00000026005,1655,1655,1655,1655
ENSAMXG00000026006,369,369,369,369
ENSAMXG00000026007,2868,2868,2868,2868
ENSAMXG00000026008,2895,2895,2895,2895
ENSAMXG00000026009,219,219,219,219
ENSAMXG00000026010,1275,1275,1275,1275
ENSAMXG00000026011,339,339,339,339
ENSAMXG00000026012,2649,2649,2649,2649
ENSAMXG00000026013,1127,1127,1127,1127
ENSAMXG00000026014,1944,1944,1944,1944
ENSAMXG00000026015,1009,1009,1009,1009
ENSAMXG00000026016,1161,1161,1161,1161
ENSAMXG00000026017,1100,1100,1100,1100
ENSAMXG00000026018,726,726,726,726
ENSAMXG00000026019,2391,2391,2391,2391
ENSAMXG00000026020,1788,1788,1788,1788
ENSAMXG00000026021,498,498,498,498
ENSAMXG00000026022,1563,1563,1563,1563
ENSAMXG00000026023,1161,1161,1161,1161
ENSAMXG00000026024,903,903,903,903
ENSAMXG00000026025,1272,1272,1272,1272
ENSAMXG00000026026,228,228,228,228
ENSAMXG00000026027,189,189,189,189
ENSAMXG00000026028,654,654,654,654
ENSAMXG00000026029,663,663,663,663
ENSAMXG00000026030,210,210,210,210
ENSAMXG00000026031,1032,1032,1032,1032
ENSAMXG00000026032,1275,1275,1275,1275
ENSAMXG00000026033,813,813,813,813
ENSAMXG00000026034,1227,1227,1227,1227
ENSAMXG00000026035,339,339,339,339
ENSAMXG00000026036,1062,1062,1062,1062
ENSAMXG00000026037,948,948,948,948
ENSAMXG00000026038,438,438,438,438
ENSAMXG00000026039,1176,1176,1176,1176
ENSAMXG00000026040,783,783,783,783
ENSAMXG00000026041,921,921,921,921
ENSAMXG00000026042,963,963,963,963
ENSAMXG00000026043,1116,1116,1116,1116
ENSAMXG00000026044,1347,1347,1347,1347
ENSAMXG00000026045,519,519,519,519
ENSAMXG00000026046,987,987,987,987
ENSAMXG00000026047,405,405,405,405
ENSAMXG00000026048,1008,1008,1008,1008
ENSAMXG00000026049,837,837,837,837
ENSAMXG00000026050,585,585,585,585
ENSAMXG00000026051,1212,1212,1212,1212
ENSAMXG00000026052,402,402,402,402
ENSAMXG00000026053,2100,2100,2100,2100
ENSAMXG00000026054,3117,3117,3117,3117
ENSAMXG00000026055,1356,1356,1356,1356
ENSAMXG00000026056,1578,1578,1578,1578
ENSAMXG00000026057,2004,2004,2004,2004
ENSAMXG00000026058,1176,1176,1176,1176
ENSAMXG00000026059,606,606,606,606
ENSAMXG00000026060,3177,3177,3177,3177
ENSAMXG00000026061,2577,2577,2577,2577
ENSAMXG00000026062,732,732,732,732
ENSAMXG00000026063,435,435,435,435
ENSAMXG00000026064,2145,2145,2145,2145
ENSAMXG00000026065,354,354,354,354
ENSAMXG00000026066,876,876,876,876
ENSAMXG00000026067,741,741,741,741
ENSAMXG00000026068,1032,1032,1032,1032
ENSAMXG00000026069,1119,1119,1119,1119
ENSAMXG00000026070,993,993,993,993
ENSAMXG00000026071,1125,1125,1125,1125
ENSAMXG00000026072,1098,1098,1098,1098
ENSAMXG00000026073,1074,1074,1074,1074
ENSAMXG00000026074,1131,1131,1131,1131
ENSAMXG00000026075,1014,1014,1014,1014
ENSAMXG00000026076,1114,1114,1114,1114
ENSAMXG00000026077,1512,1512,1512,1512
ENSAMXG00000026078,453,453,453,453
ENSAMXG00000026079,1119,1119,1119,1119
ENSAMXG00000026080,1296,1296,1296,1296
ENSAMXG00000026081,630,630,630,630
ENSAMXG00000026082,627,627,627,627
ENSAMXG00000026083,654,654,654,654
ENSAMXG00000026084,885,885,885,885
ENSAMXG00000026085,732,732,732,732
ENSAMXG00000026086,828,828,828,828
ENSAMXG00000026087,1434,1434,1434,1434
ENSAMXG00000026088,924,924,924,924
ENSAMXG00000026089,1998,1998,1998,1998
ENSAMXG00000026090,483,483,483,483
ENSAMXG00000026091,936,936,936,936
ENSAMXG00000026092,1725,1725,1725,1725
ENSAMXG00000026093,1005,1005,1005,1005
ENSAMXG00000026094,966,966,966,966
ENSAMXG00000026095,996,996,996,996
ENSAMXG00000026096,168,168,168,168
ENSAMXG00000026097,1548,1548,1548,1548
ENSAMXG00000026098,1284,1284,1284,1284
ENSAMXG00000026099,345,345,345,345
ENSAMXG00000026100,3615,3615,3615,3615
ENSAMXG00000026101,177,177,177,177
ENSAMXG00000026102,1008,1008,1008,1008
ENSAMXG00000026103,2589,2589,2589,2589
ENSAMXG00000026104,1926,1926,1926,1926
ENSAMXG00000026105,1482,1482,1482,1482
ENSAMXG00000026106,249,249,249,249
ENSAMXG00000026107,2377,2377,2377,2377
ENSAMXG00000026108,789,789,789,789
ENSAMXG00000026109,7287,7287,7287,7287
ENSAMXG00000026110,435,435,435,435
ENSAMXG00000026111,639,639,639,639
ENSAMXG00000026112,1005,1005,1005,1005
ENSAMXG00000026113,975,975,975,975
ENSAMXG00000026114,339,339,339,339
ENSAMXG00000026115,594,594,594,594
ENSAMXG00000026116,585,585,585,585
ENSAMXG00000026117,1395,1395,1395,1395
ENSAMXG00000026118,1140,1140,1140,1140
ENSAMXG00000026119,792,792,792,792
ENSAMXG00000026120,843,843,843,843
ENSAMXG00000026121,2031,2031,2031,2031
ENSAMXG00000026122,969,969,969,969
ENSAMXG00000026123,372,372,372,372
ENSAMXG00000026124,873,873,873,873
ENSAMXG00000026125,735,735,735,735
ENSAMXG00000026126,1107,1107,1107,1107
ENSAMXG00000026127,1315,1315,1315,1315
ENSAMXG00000026128,2373,2373,2373,2373
ENSAMXG00000026129,1800,1800,1800,1800
ENSAMXG00000026130,2040,2040,2040,2040
ENSAMXG00000026131,1282,1282,1282,1282
ENSAMXG00000026132,267,267,267,267
ENSAMXG00000026133,837,837,837,837
ENSAMXG00000026134,1758,1758,1758,1758
ENSAMXG00000026135,759,759,759,759
ENSAMXG00000026136,1008,1008,1008,1008
ENSAMXG00000026137,1014,1014,1014,1014
ENSAMXG00000026138,816,816,816,816
ENSAMXG00000026139,372,372,372,372
ENSAMXG00000026140,1125,1125,1125,1125
ENSAMXG00000026141,1866,1866,1866,1866
ENSAMXG00000026142,1386,1386,1386,1386
ENSAMXG00000026143,1161,1161,1161,1161
ENSAMXG00000026144,1230,1230,1230,1230
ENSAMXG00000026145,519,519,519,519
ENSAMXG00000026155,1146,1146,1146,1146
ENSAMXG00000026156,1394,1394,1394,1394
ENSAMXG00000026157,1080,1080,1080,1080
ENSAMXG00000026158,1642,1642,1642,1642
ENSAMXG00000026159,4778,4778,4778,4778
ENSAMXG00000026160,1075,1075,1075,1075
ENSAMXG00000026161,1104,1104,1104,1104
ENSAMXG00000026162,1098,1098,1098,1098
ENSAMXG00000026163,807,807,807,807
ENSAMXG00000026215,1347,1347,1347,1347
ENSAMXG00000026257,840,840,840,840
ENSAMXG00000026258,2688,2688,2688,2688
ENSAMXG00000026259,1761,1761,1761,1761
ENSAMXG00000026266,753,753,753,753
ENSAMXG00000026267,1095,1095,1095,1095
ENSAMXG00000026268,444,444,444,444
ENSAMXG00000026269,816,816,816,816
ENSAMXG00000026270,591,591,591,591
ENSAMXG00000026271,930,930,930,930
ENSAMXG00000026272,918,918,918,918
ENSAMXG00000026273,702,702,702,702
ENSAMXG00000026274,1002,1002,1002,1002
ENSAMXG00000026275,642,642,642,642
ENSAMXG00000026276,1110,1110,1110,1110
ENSAMXG00000026277,945,945,945,945
ENSAMXG00000026278,1221,1221,1221,1221
ENSAMXG00000026279,1404,1404,1404,1404
ENSAMXG00000026280,282,282,282,282
ENSAMXG00000026281,1263,1263,1263,1263
ENSAMXG00000026282,1351,1351,1351,1351
ENSAMXG00000026283,123,123,123,123
ENSAMXG00000026284,354,354,354,354
ENSAMXG00000026285,357,357,357,357
ENSAMXG00000026286,1617,1617,1617,1617
ENSAMXG00000026287,1017,1017,1017,1017
ENSAMXG00000026288,939,939,939,939
ENSAMXG00000026289,1005,1005,1005,1005
ENSAMXG00000026290,1667,1667,1667,1667
ENSAMXG00000026291,1047,1047,1047,1047
ENSAMXG00000026292,609,609,609,609
ENSAMXG00000026293,1671,1671,1671,1671
ENSAMXG00000026294,324,324,324,324
ENSAMXG00000026297,1059,1059,1059,1059
ENSAMXG00000026298,1230,1230,1230,1230
ENSAMXG00000026299,747,747,747,747
ENSAMXG00000026300,987,987,987,987
ENSAMXG00000026301,1422,1422,1422,1422
ENSAMXG00000026302,522,522,522,522
ENSAMXG00000026303,6259,6259,6259,6259
ENSAMXG00000026304,4983,4983,4983,4983
ENSAMXG00000026305,861,861,861,861
ENSAMXG00000026306,624,624,624,624
ENSAMXG00000026307,1023,1023,1023,1023
ENSAMXG00000026308,1035,1035,1035,1035
ENSAMXG00000026309,1023,1023,1023,1023
ENSAMXG00000026310,1074,1074,1074,1074
ENSAMXG00000026311,1038,1038,1038,1038
ENSAMXG00000026312,1044,1044,1044,1044
ENSAMXG00000026313,984,984,984,984
ENSAMXG00000026314,1035,1035,1035,1035
ENSAMXG00000026315,1393,1393,1393,1393
ENSAMXG00000026316,1498,1498,1498,1498
ENSAMXG00000026317,990,990,990,990
ENSAMXG00000026318,1429,1429,1429,1429
ENSAMXG00000026319,696,696,696,696
ENSAMXG00000026320,1083,1083,1083,1083
ENSAMXG00000026321,1236,1236,1236,1236
ENSAMXG00000026322,243,243,243,243
ENSAMXG00000026323,315,315,315,315
ENSAMXG00000026324,588,588,588,588
ENSAMXG00000026325,966,966,966,966
ENSAMXG00000026326,312,312,312,312
ENSAMXG00000026327,1540,1540,1540,1540
ENSAMXG00000026328,303,303,303,303
ENSAMXG00000026329,1095,1095,1095,1095
ENSAMXG00000026330,591,591,591,591
ENSAMXG00000026331,810,810,810,810
ENSAMXG00000026332,915,915,915,915
ENSAMXG00000026333,1077,1077,1077,1077
ENSAMXG00000026334,1047,1047,1047,1047
ENSAMXG00000026335,258,258,258,258
ENSAMXG00000026336,1065,1065,1065,1065
ENSAMXG00000026337,501,501,501,501
ENSAMXG00000026338,852,852,852,852
ENSAMXG00000026339,798,798,798,798
ENSAMXG00000026340,1023,1023,1023,1023
ENSAMXG00000026341,906,906,906,906
ENSAMXG00000026342,1305,1305,1305,1305
ENSAMXG00000026343,1524,1524,1524,1524
ENSAMXG00000026344,1632,1632,1632,1632
ENSAMXG00000026345,3201,3201,3201,3201
ENSAMXG00000026346,1059,1059,1059,1059
ENSAMXG00000026347,186,186,186,186
ENSAMXG00000026348,813,813,813,813
ENSAMXG00000026349,336,336,336,336
ENSAMXG00000026350,1008,1008,1008,1008
ENSAMXG00000026351,1047,1047,1047,1047
ENSAMXG00000026352,1789,1789,1789,1789
ENSAMXG00000026353,1266,1266,1266,1266
ENSAMXG00000026354,1575,1575,1575,1575
ENSAMXG00000026355,1071,1071,1071,1071
ENSAMXG00000026356,1092,1092,1092,1092
ENSAMXG00000026457,1144,1144,1144,1144
ENSAMXG00000026458,2514,2514,2514,2514
ENSAMXG00000026459,1515,1515,1515,1515
ENSAMXG00000026460,420,420,420,420
ENSAMXG00000026461,1836,1836,1836,1836
ENSAMXG00000026462,1469,1469,1469,1469
ENSAMXG00000026463,951,951,951,951
ENSAMXG00000026464,207,207,207,207
ENSAMXG00000026465,1086,1086,1086,1086
ENSAMXG00000026466,1164,1164,1164,1164
ENSAMXG00000026467,771,771,771,771
ENSAMXG00000026468,1071,1071,1071,1071
ENSAMXG00000026469,828,828,828,828
ENSAMXG00000026470,1080,1080,1080,1080
ENSAMXG00000026471,1068,1068,1068,1068
ENSAMXG00000026472,1008,1008,1008,1008
ENSAMXG00000026473,1068,1068,1068,1068
ENSAMXG00000026474,1038,1038,1038,1038
ENSAMXG00000026475,576,576,576,576
ENSAMXG00000026476,609,609,609,609
ENSAMXG00000026477,258,258,258,258
ENSAMXG00000026478,876,876,876,876
ENSAMXG00000026479,951,951,951,951
ENSAMXG00000026480,435,435,435,435
ENSAMXG00000026481,1080,1080,1080,1080
ENSAMXG00000026482,1278,1278,1278,1278
ENSAMXG00000026483,615,615,615,615
ENSAMXG00000026484,243,243,243,243
ENSAMXG00000026485,1125,1125,1125,1125
ENSAMXG00000026486,1482,1482,1482,1482
ENSAMXG00000026487,825,825,825,825
ENSAMXG00000026488,645,645,645,645
ENSAMXG00000026489,1116,1116,1116,1116
ENSAMXG00000026490,1044,1044,1044,1044
ENSAMXG00000026491,1095,1095,1095,1095
ENSAMXG00000026492,1524,1524,1524,1524
ENSAMXG00000026493,1188,1188,1188,1188
ENSAMXG00000026494,726,726,726,726
ENSAMXG00000026495,450,450,450,450
ENSAMXG00000026496,1128,1128,1128,1128
ENSAMXG00000026497,504,504,504,504
ENSAMXG00000026498,1290,1290,1290,1290
ENSAMXG00000026499,651,651,651,651
ENSAMXG00000026500,921,921,921,921
ENSAMXG00000026501,1644,1644,1644,1644
ENSAMXG00000026502,1467,1467,1467,1467
ENSAMXG00000026503,813,813,813,813
ENSAMXG00000026504,1299,1299,1299,1299
ENSAMXG00000026505,1524,1524,1524,1524
ENSAMXG00000026506,837,837,837,837
ENSAMXG00000026557,113,113,113,113
ENSAMXG00000026558,135,135,135,135
ENSAMXG00000026559,76,76,76,76
ENSAMXG00000026560,86,86,86,86
ENSAMXG00000026561,98,98,98,98
ENSAMXG00000026562,121,121,121,121
ENSAMXG00000026563,131,131,131,131
ENSAMXG00000026564,125,125,125,125
ENSAMXG00000026565,77,77,77,77
ENSAMXG00000026566,88,88,88,88
ENSAMXG00000026567,88,88,88,88
ENSAMXG00000026568,139,139,139,139
ENSAMXG00000026569,98,98,98,98
ENSAMXG00000026570,59,59,59,59
ENSAMXG00000026571,113,113,113,113
ENSAMXG00000026572,92,92,92,92
ENSAMXG00000026573,105,105,105,105
ENSAMXG00000026574,94,94,94,94
ENSAMXG00000026575,103,103,103,103
ENSAMXG00000026576,119,119,119,119
ENSAMXG00000026577,120,120,120,120
ENSAMXG00000026578,94,94,94,94
ENSAMXG00000026579,90,90,90,90
ENSAMXG00000026580,103,103,103,103
ENSAMXG00000026581,100,100,100,100
ENSAMXG00000026582,74,74,74,74
ENSAMXG00000026583,84,84,84,84
ENSAMXG00000026584,73,73,73,73
ENSAMXG00000026585,84,84,84,84
ENSAMXG00000026586,117,117,117,117
ENSAMXG00000026587,87,87,87,87
ENSAMXG00000026588,81,81,81,81
ENSAMXG00000026589,95,95,95,95
ENSAMXG00000026590,92,92,92,92
ENSAMXG00000026591,132,132,132,132
ENSAMXG00000026592,286,286,286,286
ENSAMXG00000026593,111,111,111,111
ENSAMXG00000026594,214,214,214,214
ENSAMXG00000026595,136,136,136,136
ENSAMXG00000026596,274,274,274,274
ENSAMXG00000026597,91,91,91,91
ENSAMXG00000026598,88,88,88,88
ENSAMXG00000026599,108,108,108,108
