gene_id,exon_number
ENSAMXG00000025433,1
ENSAMXG00000025434,1
ENSAMXG00000025435,1
ENSAMXG00000025436,1
ENSAMXG00000025437,1
ENSAMXG00000025438,1
ENSAMXG00000025439,1
ENSAMXG00000025440,1
ENSAMXG00000025441,1
ENSAMXG00000025442,1
ENSAMXG00000025443,1
ENSAMXG00000025444,1
ENSAMXG00000025445,1
ENSAMXG00000025446,1
ENSAMXG00000025447,1
ENSAMXG00000025448,1
ENSAMXG00000025449,1
ENSAMXG00000025450,1
ENSAMXG00000025451,1
ENSAMXG00000025452,1
ENSAMXG00000025453,1
ENSAMXG00000025454,1
ENSAMXG00000025455,1
ENSAMXG00000025456,1
ENSAMXG00000025457,1
ENSAMXG00000025458,1
ENSAMXG00000025459,1
ENSAMXG00000025460,1
ENSAMXG00000025461,1
ENSAMXG00000025462,1
ENSAMXG00000025463,1
ENSAMXG00000025514,1
ENSAMXG00000025515,1
ENSAMXG00000025516,1
ENSAMXG00000025517,1
ENSAMXG00000025518,1
ENSAMXG00000025519,1
ENSAMXG00000025520,1
ENSAMXG00000025521,1
ENSAMXG00000025522,1
ENSAMXG00000025523,1
ENSAMXG00000025524,1
ENSAMXG00000025525,1
ENSAMXG00000025526,1
ENSAMXG00000025527,1
ENSAMXG00000025528,1
ENSAMXG00000025529,1
ENSAMXG00000025530,1
ENSAMXG00000025531,1
ENSAMXG00000025532,1
ENSAMXG00000025533,1
ENSAMXG00000025534,1
ENSAMXG00000025535,1
ENSAMXG00000025536,1
ENSAMXG00000025537,1
ENSAMXG00000025538,1
ENSAMXG00000025539,1
ENSAMXG00000025540,1
ENSAMXG00000025541,1
ENSAMXG00000025542,1
ENSAMXG00000025543,1
ENSAMXG00000025545,1
ENSAMXG00000025546,1
ENSAMXG00000025547,1
ENSAMXG00000025548,1
ENSAMXG00000025549,1
ENSAMXG00000025550,1
ENSAMXG00000025551,1
ENSAMXG00000025552,1
ENSAMXG00000025553,1
ENSAMXG00000025554,1
ENSAMXG00000025555,1
ENSAMXG00000025556,1
ENSAMXG00000025557,1
ENSAMXG00000025558,1
ENSAMXG00000025559,1
ENSAMXG00000025560,1
ENSAMXG00000025561,1
ENSAMXG00000025562,1
ENSAMXG00000025563,1
ENSAMXG00000025564,1
ENSAMXG00000025565,1
ENSAMXG00000025566,1
ENSAMXG00000025567,1
ENSAMXG00000025568,1
ENSAMXG00000025569,1
ENSAMXG00000025570,1
ENSAMXG00000025571,1
ENSAMXG00000025572,1
ENSAMXG00000025573,1
ENSAMXG00000025574,1
ENSAMXG00000025575,1
ENSAMXG00000025576,1
ENSAMXG00000025577,1
ENSAMXG00000025578,1
ENSAMXG00000025579,1
ENSAMXG00000025580,1
ENSAMXG00000025581,1
ENSAMXG00000025582,1
ENSAMXG00000025583,1
ENSAMXG00000025584,1
ENSAMXG00000025585,1
ENSAMXG00000025586,1
ENSAMXG00000025587,1
ENSAMXG00000025588,1
ENSAMXG00000025589,1
ENSAMXG00000025590,1
ENSAMXG00000025591,1
ENSAMXG00000025592,1
ENSAMXG00000025593,1
ENSAMXG00000025594,1
ENSAMXG00000025595,1
ENSAMXG00000025596,1
ENSAMXG00000025597,1
ENSAMXG00000025598,1
ENSAMXG00000025599,1
ENSAMXG00000025600,1
ENSAMXG00000025601,1
ENSAMXG00000025602,1
ENSAMXG00000025603,1
ENSAMXG00000025604,1
ENSAMXG00000025605,1
ENSAMXG00000025606,1
ENSAMXG00000025607,1
ENSAMXG00000025608,1
ENSAMXG00000025609,1
ENSAMXG00000025610,1
ENSAMXG00000025611,1
ENSAMXG00000025612,1
ENSAMXG00000025613,1
ENSAMXG00000025614,1
ENSAMXG00000025615,1
ENSAMXG00000025616,1
ENSAMXG00000025617,1
ENSAMXG00000025618,1
ENSAMXG00000025619,1
ENSAMXG00000025620,1
ENSAMXG00000025621,1
ENSAMXG00000025622,1
ENSAMXG00000025623,1
ENSAMXG00000025624,1
ENSAMXG00000025625,1
ENSAMXG00000025626,1
ENSAMXG00000025627,1
ENSAMXG00000025628,1
ENSAMXG00000025629,1
ENSAMXG00000025630,1
ENSAMXG00000025631,1
ENSAMXG00000025632,1
ENSAMXG00000025633,1
ENSAMXG00000025634,1
ENSAMXG00000025635,1
ENSAMXG00000025636,1
ENSAMXG00000025637,1
ENSAMXG00000025638,1
ENSAMXG00000025639,1
ENSAMXG00000025640,1
ENSAMXG00000025641,1
ENSAMXG00000025642,1
ENSAMXG00000025643,1
ENSAMXG00000025644,1
ENSAMXG00000025645,1
ENSAMXG00000025646,1
ENSAMXG00000025647,1
ENSAMXG00000025648,1
ENSAMXG00000025650,1
ENSAMXG00000025651,1
ENSAMXG00000025652,1
ENSAMXG00000025653,1
ENSAMXG00000025654,1
ENSAMXG00000025655,1
ENSAMXG00000025656,1
ENSAMXG00000025657,1
ENSAMXG00000025658,1
ENSAMXG00000025659,1
ENSAMXG00000025660,1
ENSAMXG00000025661,1
ENSAMXG00000025662,1
ENSAMXG00000025663,1
ENSAMXG00000025714,1
ENSAMXG00000025715,1
ENSAMXG00000025716,1
ENSAMXG00000025717,1
ENSAMXG00000025718,1
ENSAMXG00000025719,1
ENSAMXG00000025720,1
ENSAMXG00000025721,1
ENSAMXG00000025722,1
ENSAMXG00000025723,1
ENSAMXG00000025724,1
ENSAMXG00000025725,1
ENSAMXG00000025726,1
ENSAMXG00000025727,1
ENSAMXG00000025728,1
ENSAMXG00000025729,1
ENSAMXG00000025730,1
ENSAMXG00000025731,1
ENSAMXG00000025732,1
ENSAMXG00000025733,1
ENSAMXG00000025734,1
ENSAMXG00000025735,1
ENSAMXG00000025736,1
ENSAMXG00000025737,1
ENSAMXG00000025738,1
ENSAMXG00000025739,1
ENSAMXG00000025740,1
ENSAMXG00000025741,1
ENSAMXG00000025742,1
ENSAMXG00000025743,1
ENSAMXG00000025744,1
ENSAMXG00000025745,1
ENSAMXG00000025746,1
ENSAMXG00000025747,1
ENSAMXG00000025748,1
ENSAMXG00000025749,1
ENSAMXG00000025750,1
ENSAMXG00000025753,1
ENSAMXG00000025754,1
ENSAMXG00000025755,1
ENSAMXG00000025756,1
ENSAMXG00000025757,1
ENSAMXG00000025758,1
ENSAMXG00000025759,1
ENSAMXG00000025760,1
ENSAMXG00000025761,1
ENSAMXG00000025762,1
ENSAMXG00000025763,1
ENSAMXG00000025764,1
ENSAMXG00000025765,1
ENSAMXG00000025766,1
ENSAMXG00000025767,1
ENSAMXG00000025768,1
ENSAMXG00000025769,1
ENSAMXG00000025770,1
ENSAMXG00000025771,1
ENSAMXG00000025772,1
ENSAMXG00000025773,1
ENSAMXG00000025774,1
ENSAMXG00000025775,1
ENSAMXG00000025776,1
ENSAMXG00000025777,1
ENSAMXG00000025778,1
ENSAMXG00000025779,1
ENSAMXG00000025780,1
ENSAMXG00000025781,1
ENSAMXG00000025782,1
ENSAMXG00000025783,1
ENSAMXG00000025784,1
ENSAMXG00000025785,1
ENSAMXG00000025786,1
ENSAMXG00000025787,1
ENSAMXG00000025788,1
ENSAMXG00000025789,1
ENSAMXG00000025790,1
ENSAMXG00000025791,1
ENSAMXG00000025792,1
ENSAMXG00000025793,1
ENSAMXG00000025794,1
ENSAMXG00000025795,1
ENSAMXG00000025796,1
ENSAMXG00000025797,1
ENSAMXG00000025798,1
ENSAMXG00000025799,1
ENSAMXG00000025800,1
ENSAMXG00000025801,1
ENSAMXG00000025802,1
ENSAMXG00000025803,1
ENSAMXG00000025804,1
ENSAMXG00000025805,1
ENSAMXG00000025806,1
ENSAMXG00000025807,1
ENSAMXG00000025808,1
ENSAMXG00000025809,1
ENSAMXG00000025810,1
ENSAMXG00000025811,1
ENSAMXG00000025812,1
ENSAMXG00000025813,1
ENSAMXG00000025814,1
ENSAMXG00000025815,1
ENSAMXG00000025816,1
ENSAMXG00000025817,1
ENSAMXG00000025818,1
ENSAMXG00000025819,1
ENSAMXG00000025820,1
ENSAMXG00000025821,1
ENSAMXG00000025822,1
ENSAMXG00000025823,1
ENSAMXG00000025824,1
ENSAMXG00000025825,1
ENSAMXG00000025826,1
ENSAMXG00000025827,1
ENSAMXG00000025828,1
ENSAMXG00000025829,1
ENSAMXG00000025830,1
ENSAMXG00000025831,1
ENSAMXG00000025832,1
ENSAMXG00000025833,1
ENSAMXG00000025834,1
ENSAMXG00000025835,1
ENSAMXG00000025836,1
ENSAMXG00000025837,1
ENSAMXG00000025838,1
ENSAMXG00000025839,1
ENSAMXG00000025840,1
ENSAMXG00000025841,1
ENSAMXG00000025842,1
ENSAMXG00000025843,1
ENSAMXG00000025844,1
ENSAMXG00000025845,1
ENSAMXG00000025846,1
ENSAMXG00000025847,1
ENSAMXG00000025848,1
ENSAMXG00000025849,1
ENSAMXG00000025850,1
ENSAMXG00000025851,1
ENSAMXG00000025852,1
ENSAMXG00000025853,1
ENSAMXG00000025854,1
ENSAMXG00000025855,1
ENSAMXG00000025858,1
ENSAMXG00000025859,1
ENSAMXG00000025860,1
ENSAMXG00000025861,1
ENSAMXG00000025862,1
ENSAMXG00000025863,1
ENSAMXG00000025864,1
ENSAMXG00000025865,1
ENSAMXG00000025866,1
ENSAMXG00000025867,1
ENSAMXG00000025868,1
ENSAMXG00000025869,1
ENSAMXG00000025870,1
ENSAMXG00000025871,1
ENSAMXG00000025872,1
ENSAMXG00000025873,1
ENSAMXG00000025874,1
ENSAMXG00000025875,1
ENSAMXG00000025876,1
ENSAMXG00000025877,1
ENSAMXG00000025878,1
ENSAMXG00000025879,1
ENSAMXG00000025880,1
ENSAMXG00000025881,1
ENSAMXG00000025882,1
ENSAMXG00000025883,1
ENSAMXG00000025884,1
ENSAMXG00000025885,1
ENSAMXG00000025886,1
ENSAMXG00000025887,1
ENSAMXG00000025888,1
ENSAMXG00000025889,1
ENSAMXG00000025890,1
ENSAMXG00000025891,1
ENSAMXG00000025892,1
ENSAMXG00000025893,1
ENSAMXG00000025894,1
ENSAMXG00000025895,1
ENSAMXG00000025896,1
ENSAMXG00000025897,1
ENSAMXG00000025898,1
ENSAMXG00000025899,1
ENSAMXG00000025900,1
ENSAMXG00000025901,1
ENSAMXG00000025902,1
ENSAMXG00000025903,1
ENSAMXG00000025904,1
ENSAMXG00000025905,1
ENSAMXG00000025906,1
ENSAMXG00000025907,1
ENSAMXG00000025908,1
ENSAMXG00000025909,1
ENSAMXG00000025910,1
ENSAMXG00000025911,1
ENSAMXG00000025912,1
ENSAMXG00000025913,1
ENSAMXG00000025914,1
ENSAMXG00000025915,1
ENSAMXG00000025916,1
ENSAMXG00000025917,1
ENSAMXG00000025918,1
ENSAMXG00000025919,1
ENSAMXG00000025920,1
ENSAMXG00000025921,1
ENSAMXG00000025922,1
ENSAMXG00000025923,1
ENSAMXG00000025924,1
ENSAMXG00000025925,1
ENSAMXG00000025926,1
ENSAMXG00000025927,1
ENSAMXG00000025928,1
ENSAMXG00000025929,1
ENSAMXG00000025930,1
ENSAMXG00000025931,1
ENSAMXG00000025932,1
ENSAMXG00000025933,1
ENSAMXG00000025934,1
ENSAMXG00000025935,1
ENSAMXG00000025936,1
ENSAMXG00000025937,1
ENSAMXG00000025938,1
ENSAMXG00000025939,1
ENSAMXG00000025940,1
ENSAMXG00000025941,1
ENSAMXG00000025942,1
ENSAMXG00000025943,1
ENSAMXG00000025944,1
ENSAMXG00000025945,1
ENSAMXG00000025946,1
ENSAMXG00000025947,1
ENSAMXG00000025948,1
ENSAMXG00000025949,1
ENSAMXG00000025950,1
ENSAMXG00000025951,1
ENSAMXG00000025952,1
ENSAMXG00000025953,1
ENSAMXG00000025954,1
ENSAMXG00000025955,1
ENSAMXG00000025956,1
ENSAMXG00000025957,1
ENSAMXG00000025958,1
ENSAMXG00000025959,1
ENSAMXG00000025960,1
ENSAMXG00000025961,1
ENSAMXG00000025962,1
ENSAMXG00000025963,1
ENSAMXG00000025964,1
ENSAMXG00000025965,1
ENSAMXG00000025966,1
ENSAMXG00000025967,1
ENSAMXG00000025968,1
ENSAMXG00000025969,1
ENSAMXG00000025970,1
ENSAMXG00000025971,1
ENSAMXG00000025972,1
ENSAMXG00000025973,1
ENSAMXG00000025974,1
ENSAMXG00000025975,1
ENSAMXG00000025976,1
ENSAMXG00000025977,1
ENSAMXG00000025978,1
ENSAMXG00000025979,1
ENSAMXG00000025980,1
ENSAMXG00000025981,1
ENSAMXG00000025982,1
ENSAMXG00000025983,1
ENSAMXG00000025984,1
ENSAMXG00000025985,1
ENSAMXG00000025986,1
ENSAMXG00000025987,1
ENSAMXG00000025988,1
ENSAMXG00000025989,1
ENSAMXG00000025990,1
ENSAMXG00000025991,1
ENSAMXG00000025992,1
ENSAMXG00000025993,1
ENSAMXG00000025994,1
ENSAMXG00000025995,1
ENSAMXG00000025996,1
ENSAMXG00000025997,1
ENSAMXG00000025998,1
ENSAMXG00000025999,1
ENSAMXG00000026000,1
ENSAMXG00000026001,1
ENSAMXG00000026002,1
ENSAMXG00000026003,1
ENSAMXG00000026004,1
ENSAMXG00000026005,1
ENSAMXG00000026006,1
ENSAMXG00000026007,1
ENSAMXG00000026008,1
ENSAMXG00000026009,1
ENSAMXG00000026010,1
ENSAMXG00000026011,1
ENSAMXG00000026012,1
ENSAMXG00000026013,1
ENSAMXG00000026014,1
ENSAMXG00000026015,1
ENSAMXG00000026016,1
ENSAMXG00000026017,1
ENSAMXG00000026018,1
ENSAMXG00000026019,1
ENSAMXG00000026020,1
ENSAMXG00000026021,1
ENSAMXG00000026022,1
ENSAMXG00000026023,1
ENSAMXG00000026024,1
ENSAMXG00000026025,1
ENSAMXG00000026026,1
ENSAMXG00000026027,1
ENSAMXG00000026028,1
ENSAMXG00000026029,1
ENSAMXG00000026030,1
ENSAMXG00000026031,1
ENSAMXG00000026032,1
ENSAMXG00000026033,1
ENSAMXG00000026034,1
ENSAMXG00000026035,1
ENSAMXG00000026036,1
ENSAMXG00000026037,1
ENSAMXG00000026038,1
ENSAMXG00000026039,1
ENSAMXG00000026040,1
ENSAMXG00000026041,1
ENSAMXG00000026042,1
ENSAMXG00000026043,1
ENSAMXG00000026044,1
ENSAMXG00000026045,1
ENSAMXG00000026046,1
ENSAMXG00000026047,1
ENSAMXG00000026048,1
ENSAMXG00000026049,1
ENSAMXG00000026050,1
ENSAMXG00000026051,1
ENSAMXG00000026052,1
ENSAMXG00000026053,1
ENSAMXG00000026054,1
ENSAMXG00000026055,1
ENSAMXG00000026056,1
ENSAMXG00000026057,1
ENSAMXG00000026058,1
ENSAMXG00000026059,1
ENSAMXG00000026060,1
ENSAMXG00000026061,1
ENSAMXG00000026062,1
ENSAMXG00000026063,1
ENSAMXG00000026064,1
ENSAMXG00000026065,1
ENSAMXG00000026066,1
ENSAMXG00000026067,1
ENSAMXG00000026068,1
ENSAMXG00000026069,1
ENSAMXG00000026070,1
ENSAMXG00000026071,1
ENSAMXG00000026072,1
ENSAMXG00000026073,1
ENSAMXG00000026074,1
ENSAMXG00000026075,1
ENSAMXG00000026076,1
ENSAMXG00000026077,1
ENSAMXG00000026078,1
ENSAMXG00000026079,1
ENSAMXG00000026080,1
ENSAMXG00000026081,1
ENSAMXG00000026082,1
ENSAMXG00000026083,1
ENSAMXG00000026084,1
ENSAMXG00000026085,1
ENSAMXG00000026086,1
ENSAMXG00000026087,1
ENSAMXG00000026088,1
ENSAMXG00000026089,1
ENSAMXG00000026090,1
ENSAMXG00000026091,1
ENSAMXG00000026092,1
ENSAMXG00000026093,1
ENSAMXG00000026094,1
ENSAMXG00000026095,1
ENSAMXG00000026096,1
ENSAMXG00000026097,1
ENSAMXG00000026098,1
ENSAMXG00000026099,1
ENSAMXG00000026100,1
ENSAMXG00000026101,1
ENSAMXG00000026102,1
ENSAMXG00000026103,1
ENSAMXG00000026104,1
ENSAMXG00000026105,1
ENSAMXG00000026106,1
ENSAMXG00000026107,1
ENSAMXG00000026108,1
ENSAMXG00000026109,1
ENSAMXG00000026110,1
ENSAMXG00000026111,1
ENSAMXG00000026112,1
ENSAMXG00000026113,1
ENSAMXG00000026114,1
ENSAMXG00000026115,1
ENSAMXG00000026116,1
ENSAMXG00000026117,1
ENSAMXG00000026118,1
ENSAMXG00000026119,1
ENSAMXG00000026120,1
ENSAMXG00000026121,1
ENSAMXG00000026122,1
ENSAMXG00000026123,1
ENSAMXG00000026124,1
ENSAMXG00000026125,1
ENSAMXG00000026126,1
ENSAMXG00000026127,1
ENSAMXG00000026128,1
ENSAMXG00000026129,1
ENSAMXG00000026130,1
ENSAMXG00000026131,1
ENSAMXG00000026132,1
ENSAMXG00000026133,1
ENSAMXG00000026134,1
ENSAMXG00000026135,1
ENSAMXG00000026136,1
ENSAMXG00000026137,1
ENSAMXG00000026138,1
ENSAMXG00000026139,1
ENSAMXG00000026140,1
ENSAMXG00000026141,1
ENSAMXG00000026142,1
ENSAMXG00000026143,1
ENSAMXG00000026144,1
ENSAMXG00000026145,1
ENSAMXG00000026155,1
ENSAMXG00000026156,1
ENSAMXG00000026157,1
ENSAMXG00000026158,1
ENSAMXG00000026159,1
ENSAMXG00000026160,1
ENSAMXG00000026161,1
ENSAMXG00000026162,1
ENSAMXG00000026163,1
ENSAMXG00000026215,1
ENSAMXG00000026257,1
ENSAMXG00000026258,1
ENSAMXG00000026259,1
ENSAMXG00000026266,1
ENSAMXG00000026267,1
ENSAMXG00000026268,1
ENSAMXG00000026269,1
ENSAMXG00000026270,1
ENSAMXG00000026271,1
ENSAMXG00000026272,1
ENSAMXG00000026273,1
ENSAMXG00000026274,1
ENSAMXG00000026275,1
ENSAMXG00000026276,1
ENSAMXG00000026277,1
ENSAMXG00000026278,1
ENSAMXG00000026279,1
ENSAMXG00000026280,1
ENSAMXG00000026281,1
ENSAMXG00000026282,1
ENSAMXG00000026283,1
ENSAMXG00000026284,1
ENSAMXG00000026285,1
ENSAMXG00000026286,1
ENSAMXG00000026287,1
ENSAMXG00000026288,1
ENSAMXG00000026289,1
ENSAMXG00000026290,1
ENSAMXG00000026291,1
ENSAMXG00000026292,1
ENSAMXG00000026293,1
ENSAMXG00000026294,1
ENSAMXG00000026297,1
ENSAMXG00000026298,1
ENSAMXG00000026299,1
ENSAMXG00000026300,1
ENSAMXG00000026301,1
ENSAMXG00000026302,1
ENSAMXG00000026303,1
ENSAMXG00000026304,1
ENSAMXG00000026305,1
ENSAMXG00000026306,1
ENSAMXG00000026307,1
ENSAMXG00000026308,1
ENSAMXG00000026309,1
ENSAMXG00000026310,1
ENSAMXG00000026311,1
ENSAMXG00000026312,1
ENSAMXG00000026313,1
ENSAMXG00000026314,1
ENSAMXG00000026315,1
ENSAMXG00000026316,1
ENSAMXG00000026317,1
ENSAMXG00000026318,1
ENSAMXG00000026319,1
ENSAMXG00000026320,1
ENSAMXG00000026321,1
ENSAMXG00000026322,1
ENSAMXG00000026323,1
ENSAMXG00000026324,1
ENSAMXG00000026325,1
ENSAMXG00000026326,1
ENSAMXG00000026327,1
ENSAMXG00000026328,1
ENSAMXG00000026329,1
ENSAMXG00000026330,1
ENSAMXG00000026331,1
ENSAMXG00000026332,1
ENSAMXG00000026333,1
ENSAMXG00000026334,1
ENSAMXG00000026335,1
ENSAMXG00000026336,1
ENSAMXG00000026337,1
ENSAMXG00000026338,1
ENSAMXG00000026339,1
ENSAMXG00000026340,1
ENSAMXG00000026341,1
ENSAMXG00000026342,1
ENSAMXG00000026343,1
ENSAMXG00000026344,1
ENSAMXG00000026345,1
ENSAMXG00000026346,1
ENSAMXG00000026347,1
ENSAMXG00000026348,1
ENSAMXG00000026349,1
ENSAMXG00000026350,1
ENSAMXG00000026351,1
ENSAMXG00000026352,1
ENSAMXG00000026353,1
ENSAMXG00000026354,1
ENSAMXG00000026355,1
ENSAMXG00000026356,1
ENSAMXG00000026457,1
ENSAMXG00000026458,1
ENSAMXG00000026459,1
ENSAMXG00000026460,1
ENSAMXG00000026461,1
ENSAMXG00000026462,1
ENSAMXG00000026463,1
ENSAMXG00000026464,1
ENSAMXG00000026465,1
ENSAMXG00000026466,1
ENSAMXG00000026467,1
ENSAMXG00000026468,1
ENSAMXG00000026469,1
ENSAMXG00000026470,1
ENSAMXG00000026471,1
ENSAMXG00000026472,1
ENSAMXG00000026473,1
ENSAMXG00000026474,1
ENSAMXG00000026475,1
ENSAMXG00000026476,1
ENSAMXG00000026477,1
ENSAMXG00000026478,1
ENSAMXG00000026479,1
ENSAMXG00000026480,1
ENSAMXG00000026481,1
ENSAMXG00000026482,1
ENSAMXG00000026483,1
ENSAMXG00000026484,1
ENSAMXG00000026485,1
ENSAMXG00000026486,1
ENSAMXG00000026487,1
ENSAMXG00000026488,1
ENSAMXG00000026489,1
ENSAMXG00000026490,1
ENSAMXG00000026491,1
ENSAMXG00000026492,1
ENSAMXG00000026493,1
ENSAMXG00000026494,1
ENSAMXG00000026495,1
ENSAMXG00000026496,1
ENSAMXG00000026497,1
ENSAMXG00000026498,1
ENSAMXG00000026499,1
ENSAMXG00000026500,1
ENSAMXG00000026501,1
ENSAMXG00000026502,1
ENSAMXG00000026503,1
ENSAMXG00000026504,1
ENSAMXG00000026505,1
ENSAMXG00000026506,1
ENSAMXG00000026557,1
ENSAMXG00000026558,1
ENSAMXG00000026559,1
ENSAMXG00000026560,1
ENSAMXG00000026561,1
ENSAMXG00000026562,1
ENSAMXG00000026563,1
ENSAMXG00000026564,1
ENSAMXG00000026565,1
ENSAMXG00000026566,1
ENSAMXG00000026567,1
ENSAMXG00000026568,1
ENSAMXG00000026569,1
ENSAMXG00000026570,1
ENSAMXG00000026571,1
ENSAMXG00000026572,1
ENSAMXG00000026573,1
ENSAMXG00000026574,1
ENSAMXG00000026575,1
ENSAMXG00000026576,1
ENSAMXG00000026577,1
ENSAMXG00000026578,1
ENSAMXG00000026579,1
ENSAMXG00000026580,1
ENSAMXG00000026581,1
ENSAMXG00000026582,1
ENSAMXG00000026583,1
ENSAMXG00000026584,1
ENSAMXG00000026585,1
ENSAMXG00000026586,1
ENSAMXG00000026587,1
ENSAMXG00000026588,1
ENSAMXG00000026589,1
ENSAMXG00000026590,1
ENSAMXG00000026591,1
ENSAMXG00000026592,1
ENSAMXG00000026593,1
ENSAMXG00000026594,1
ENSAMXG00000026595,1
ENSAMXG00000026596,1
ENSAMXG00000026597,1
ENSAMXG00000026598,1
ENSAMXG00000026599,1
ENSAMXG00000026600,1
ENSAMXG00000026601,1
ENSAMXG00000026602,1
ENSAMXG00000026603,1
ENSAMXG00000026604,1
ENSAMXG00000026605,1
ENSAMXG00000026606,1
ENSAMXG00000026607,1
ENSAMXG00000026608,1
ENSAMXG00000026609,1
ENSAMXG00000026610,1
ENSAMXG00000026611,1
ENSAMXG00000026612,1
ENSAMXG00000026613,1
ENSAMXG00000026614,1
ENSAMXG00000026615,1
ENSAMXG00000026616,1
ENSAMXG00000026617,1
ENSAMXG00000026618,1
ENSAMXG00000026619,1
ENSAMXG00000026620,1
ENSAMXG00000026621,1
ENSAMXG00000026622,1
ENSAMXG00000026623,1
ENSAMXG00000026624,1
ENSAMXG00000026625,1
ENSAMXG00000026626,1
ENSAMXG00000026627,1
ENSAMXG00000026628,1
ENSAMXG00000026629,1
ENSAMXG00000026630,1
ENSAMXG00000026631,1
ENSAMXG00000026632,1
ENSAMXG00000026633,1
ENSAMXG00000026634,1
ENSAMXG00000026635,1
ENSAMXG00000026636,1
ENSAMXG00000026637,1
ENSAMXG00000026638,1
ENSAMXG00000026639,1
ENSAMXG00000026640,1
ENSAMXG00000026641,1
ENSAMXG00000026642,1
ENSAMXG00000026643,1
ENSAMXG00000026644,1
ENSAMXG00000026645,1
ENSAMXG00000026646,1
ENSAMXG00000026647,1
ENSAMXG00000026648,1
ENSAMXG00000026649,1
ENSAMXG00000026650,1
ENSAMXG00000026651,1
ENSAMXG00000026652,1
ENSAMXG00000026653,1
ENSAMXG00000026654,1
ENSAMXG00000026655,1
ENSAMXG00000026656,1
ENSAMXG00000026657,1
ENSAMXG00000026658,1
ENSAMXG00000026659,1
ENSAMXG00000026660,1
ENSAMXG00000026661,1
ENSAMXG00000026662,1
ENSAMXG00000026663,1
ENSAMXG00000026664,1
ENSAMXG00000026665,1
ENSAMXG00000026666,1
ENSAMXG00000026667,1
ENSAMXG00000026668,1
ENSAMXG00000026669,1
ENSAMXG00000026670,1
ENSAMXG00000026671,1
ENSAMXG00000026672,1
ENSAMXG00000026673,1
ENSAMXG00000026674,1
ENSAMXG00000026675,1
ENSAMXG00000026676,1
ENSAMXG00000026677,1
ENSAMXG00000026678,1
ENSAMXG00000026679,1
ENSAMXG00000026680,1
ENSAMXG00000026681,1
ENSAMXG00000026682,1
ENSAMXG00000026683,1
ENSAMXG00000026684,1
ENSAMXG00000026685,1
ENSAMXG00000026686,1
ENSAMXG00000026687,1
ENSAMXG00000026688,1
ENSAMXG00000026689,1
ENSAMXG00000026690,1
ENSAMXG00000026691,1
ENSAMXG00000026692,1
ENSAMXG00000026693,1
ENSAMXG00000026694,1
ENSAMXG00000026695,1
ENSAMXG00000026696,1
ENSAMXG00000026697,1
ENSAMXG00000026698,1
ENSAMXG00000026699,1
ENSAMXG00000026700,1
ENSAMXG00000026701,1
ENSAMXG00000026702,1
ENSAMXG00000026703,1
ENSAMXG00000026704,1
ENSAMXG00000026705,1
ENSAMXG00000026706,1
ENSAMXG00000026707,1
ENSAMXG00000026708,1
ENSAMXG00000026709,1
ENSAMXG00000026710,1
ENSAMXG00000026711,1
ENSAMXG00000026712,1
ENSAMXG00000026713,1
ENSAMXG00000026714,1
ENSAMXG00000026715,1
ENSAMXG00000026716,1
ENSAMXG00000026717,1
ENSAMXG00000026718,1
ENSAMXG00000026719,1
ENSAMXG00000026720,1
ENSAMXG00000026721,1
ENSAMXG00000026722,1
ENSAMXG00000026723,1
ENSAMXG00000026724,1
ENSAMXG00000026725,1
ENSAMXG00000026726,1
ENSAMXG00000026727,1
ENSAMXG00000026728,1
ENSAMXG00000026729,1
ENSAMXG00000026730,1
ENSAMXG00000026731,1
ENSAMXG00000026732,1
ENSAMXG00000026733,1
ENSAMXG00000026734,1
ENSAMXG00000026735,1
ENSAMXG00000026736,1
ENSAMXG00000026737,1
ENSAMXG00000026738,1
ENSAMXG00000026739,1
ENSAMXG00000026740,1
ENSAMXG00000026741,1
ENSAMXG00000026742,1
ENSAMXG00000026743,1
ENSAMXG00000026744,1
ENSAMXG00000026745,1
ENSAMXG00000026746,1
ENSAMXG00000026747,1
ENSAMXG00000026748,1
ENSAMXG00000026749,1
ENSAMXG00000026750,1
ENSAMXG00000026751,1
ENSAMXG00000026752,1
ENSAMXG00000026753,1
ENSAMXG00000026754,1
ENSAMXG00000026755,1
ENSAMXG00000026756,1
ENSAMXG00000026757,1
ENSAMXG00000026758,1
ENSAMXG00000026759,1
ENSAMXG00000026760,1
ENSAMXG00000026761,1
ENSAMXG00000026762,1
ENSAMXG00000026763,1
ENSAMXG00000026764,1
ENSAMXG00000026765,1
ENSAMXG00000026766,1
ENSAMXG00000026767,1
ENSAMXG00000026768,1
ENSAMXG00000026769,1
ENSAMXG00000026770,1
ENSAMXG00000026771,1
ENSAMXG00000026772,1
ENSAMXG00000026773,1
ENSAMXG00000026774,1
ENSAMXG00000026775,1
ENSAMXG00000026776,1
ENSAMXG00000026777,1
ENSAMXG00000026778,1
ENSAMXG00000026779,1
ENSAMXG00000026780,1
ENSAMXG00000026781,1
ENSAMXG00000026782,1
ENSAMXG00000026783,1
ENSAMXG00000026784,1
ENSAMXG00000026785,1
ENSAMXG00000026786,1
ENSAMXG00000026787,1
ENSAMXG00000026788,1
ENSAMXG00000026789,1
ENSAMXG00000026790,1
ENSAMXG00000026791,1
ENSAMXG00000026792,1
ENSAMXG00000026793,1
ENSAMXG00000026794,1
ENSAMXG00000026795,1
ENSAMXG00000026796,1
